time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
0.00050028,-4.17261883e-25,9.0,1.14554892e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.47783262e-11,1.09690035e-12,1.16240351e-26
0.00050128,8.86928768e-25,9.0,1.12629504e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.45922414e-11,1.08157927e-12,1.16240351e-26
0.00050228,-4.89309638e-25,9.0,8.61680247e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.19517412e-11,8.66862138e-13,1.16240351e-26
0.00050328,-3.87527169e-25,9.0,1.12177473e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.45583209e-11,1.07847065e-12,1.16240351e-26
0.00050428,9.38906795e-25,9.0,1.13750361e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.4722028e-11,1.09157128e-12,1.15463195e-26
0.00050528,-5.83269656e-25,9.0,1.13519328e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.47053813e-11,1.09001697e-12,1.15463195e-26
0.00050628,-3.72880322e-25,9.0,1.15091747e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.48691178e-11,1.1031176e-12,1.16240351e-26
0.00050728,9.65009101e-25,9.0,1.13084199e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.46748453e-11,1.08713039e-12,1.16240351e-26
0.00050828,-6.30307873e-25,9.0,1.14629446e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.48358391e-11,1.10000897e-12,1.16240351e-26
0.00050928,-3.15085751e-25,9.0,1.12704031e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.4649756e-11,1.0846879e-12,1.16240351e-26
0.00051028,9.68943169e-25,9.0,8.62425261e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.20092574e-11,8.69970762e-13,1.16240351e-26
0.00051128,-6.9958409e-25,9.0,8.25783126e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.16476321e-11,8.4043883e-13,1.16240351e-26
0.00051228,-2.45865843e-25,9.0,1.12086461e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.46039771e-11,1.08046905e-12,1.16240351e-26
0.00051328,9.67007181e-25,9.0,1.10107288e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.44123721e-11,1.06470388e-12,1.16240351e-26
0.00051428,-7.65844416e-25,9.0,1.15178344e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.49258779e-11,1.10622622e-12,1.16240351e-26
0.00051528,-2.1182292e-25,9.0,1.13170766e-11,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.47316073e-11,1.09023901e-12,1.16995302e-26
0.00051628,9.83144261e-25,9.0,1.09469815e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.43678372e-11,1.06048503e-12,1.16240351e-26
0.00051728,-7.40507756e-25,9.0,1.11043649e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.45314852e-11,1.07358566e-12,1.15463195e-26
0.00051828,-2.24840272e-25,9.0,8.2834002e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.17160284e-11,8.44657677e-13,1.16240351e-26
0.00051928,9.22577266e-25,9.0,8.26684252e-12,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.17041725e-11,8.43547454e-13,1.16995302e-26
0.00052028,-6.75762431e-25,9.0,1.08679097e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.43106757e-11,1.05515596e-12,1.15463195e-26
0.00052128,-2.24477329e-25,9.0,1.10253208e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.44743064e-11,1.06825659e-12,1.15463195e-26
0.00052228,8.55135805e-25,9.0,1.10023398e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.44575833e-11,1.06670228e-12,1.16240351e-26
0.00052328,-5.73857681e-25,9.0,1.08017622e-11,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.42632e-11,1.05071507e-12,1.14686038e-26
0.00052428,-1.75950994e-25,9.0,1.07815917e-11,-8.21565038e-15,0.66010638,1.28178949,8.99999914,1.42491612e-11,1.0493828e-12,1.13931087e-26
0.00052528,7.62949181e-25,9.0,1.07641607e-11,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.42378512e-11,1.04827258e-12,1.14686038e-26
0.00052628,-6.61004445e-25,9.0,1.0921608e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.44014592e-11,1.06137321e-12,1.15463195e-26
0.00052728,-1.64804629e-25,9.0,8.10070722e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.15859625e-11,8.32445224e-13,1.15463195e-26
0.00052828,7.90849948e-25,9.0,1.07018325e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.41924294e-11,1.04405373e-12,1.15463195e-26
0.00052928,-6.41711677e-25,9.0,1.12090461e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.47058677e-11,1.08557607e-12,1.15463195e-26
0.00053028,-1.07461788e-25,9.0,1.08362564e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.43393408e-11,1.05560005e-12,1.16240351e-26
0.00053128,7.6138861e-25,9.0,1.0643934e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.41531207e-11,1.04027897e-12,1.16240351e-26
0.00053228,-6.93830157e-25,9.0,8.00073488e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.15152184e-11,8.25783886e-13,1.16240351e-26
0.00053328,-4.70571028e-26,9.0,8.15914827e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.16782227e-11,8.38884517e-13,1.16240351e-26
0.00053428,7.63981666e-25,9.0,7.79288951e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.13164958e-11,8.09352585e-13,1.16240351e-26
0.00053528,-7.96044889e-25,9.0,8.30112007e-12,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.18292985e-11,8.50874926e-13,1.16995302e-26
0.00053628,7.27132975e-26,9.0,7.75993943e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.12926806e-11,8.07132139e-13,1.15463195e-26
0.00053728,7.69701576e-25,9.0,1.08858006e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.44238389e-11,1.06137321e-12,1.15463195e-26
0.00053828,-8.99866123e-25,9.0,1.06934609e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.42376296e-11,1.04605213e-12,1.16240351e-26
0.00053928,2.26936573e-25,9.0,1.03208514e-11,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.38709901e-11,1.01607611e-12,1.14686038e-26
0.00054028,7.24092952e-25,9.0,1.06533259e-11,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.42094233e-11,1.0433876e-12,1.14686038e-26
0.00054128,-1.01094352e-24,9.0,1.06277426e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.41898857e-11,1.04161124e-12,1.15463195e-26
0.00054228,2.50377905e-25,9.0,1.07825053e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.43507308e-11,1.05448983e-12,1.16240351e-26
0.00054328,7.12049374e-25,9.0,1.04153294e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.3989577e-11,1.0249579e-12,1.16240351e-26
0.00054428,-9.37500832e-25,9.0,1.05674339e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.41476426e-11,1.03761444e-12,1.15463195e-26
0.00054528,2.46272359e-25,9.0,1.05500778e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.41362857e-11,1.03650422e-12,1.15463195e-26
0.00054628,6.46903712e-25,9.0,1.07021352e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.42943807e-11,1.04916076e-12,1.16240351e-26
0.00054728,-9.04030596e-25,9.0,1.05043949e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.4102665e-11,1.03339559e-12,1.16240351e-26
0.00054828,2.96331167e-25,9.0,1.06619331e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.42662163e-11,1.04649622e-12,1.16240351e-26
0.00054928,6.21184731e-25,9.0,1.04614745e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.40717587e-11,1.03050901e-12,1.16240351e-26
0.00055028,-9.58071807e-25,9.0,1.0441423e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.40576455e-11,1.02917674e-12,1.16240351e-26
0.00055128,3.57723704e-25,9.0,1.02492386e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.38713392e-11,1.01385567e-12,1.16240351e-26
0.00055228,5.89642758e-25,9.0,1.07511457e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.43792123e-11,1.05493392e-12,1.16240351e-26
0.00055328,-1.00912131e-24,9.0,1.05588531e-11,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.41929736e-11,1.03961284e-12,1.16995302e-26
0.00055428,4.51206669e-25,9.0,1.01862906e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.38263047e-11,1.00963682e-12,1.16240351e-26
0.00055528,6.08868504e-25,9.0,1.034394e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.39897865e-11,1.02273745e-12,1.15463195e-26
0.00055628,-1.05262652e-24,9.0,1.03211972e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.39729145e-11,1.02118314e-12,1.16240351e-26
0.00055728,4.39931079e-25,9.0,1.01208577e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37783824e-11,1.00519593e-12,1.16240351e-26
0.00055828,5.8103413e-25,9.0,1.06255421e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.42889607e-11,1.04649622e-12,1.16240351e-26
0.00055928,-1.0719534e-24,9.0,1.04332934e-11,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.41026946e-11,1.03117515e-12,1.16995302e-26
0.00056028,5.17115742e-25,9.0,1.00662396e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37414645e-11,1.00164321e-12,1.16240351e-26
0.00056128,6.08633541e-25,9.0,1.02184661e-11,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.38994538e-11,1.01429976e-12,1.15463195e-26
0.00056228,-1.11976079e-24,9.0,1.01957672e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.38825543e-11,1.01274544e-12,1.16240351e-26
0.00056328,5.08050508e-25,9.0,1.00036687e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36961943e-11,9.97424365e-13,1.16240351e-26
0.00056428,5.79663541e-25,9.0,1.01559172e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.38541699e-11,1.01008091e-12,1.16240351e-26
0.00056528,-1.10487672e-24,9.0,9.96383262e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36678012e-11,9.9475983e-13,1.16240351e-26
0.00056628,5.67658428e-25,9.0,1.01133626e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.38230349e-11,1.00719433e-12,1.16240351e-26
0.00056728,5.15410966e-25,9.0,9.91856055e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36339238e-11,9.91651206e-13,1.16240351e-26
0.00056828,-1.10549282e-24,9.0,1.00763035e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37973471e-11,1.00475184e-12,1.16240351e-26
0.00056928,6.35229957e-25,9.0,9.87878201e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36054947e-11,9.8898667e-13,1.16240351e-26
0.00057028,4.47066884e-25,9.0,1.00365389e-11,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37689093e-11,1.0020873e-12,1.16240351e-26
0.00057128,-1.10400681e-24,9.0,9.83903128e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35770482e-11,9.86322135e-13,1.16240351e-26
0.00057228,7.01721471e-25,9.0,9.99133726e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37349878e-11,9.98978678e-13,1.16240351e-26
0.00057328,3.79277688e-25,9.0,9.79931025e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35485831e-11,9.836576e-13,1.16240351e-26
0.00057428,-1.10280589e-24,9.0,9.94889774e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.37037809e-11,9.96092098e-13,1.16240351e-26
0.00057528,7.68359456e-25,9.0,9.75415318e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35146338e-11,9.80548975e-13,1.16240351e-26
0.00057628,3.11413239e-25,9.0,9.91195359e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36780211e-11,9.93649607e-13,1.16240351e-26
0.00057728,-1.1015663e-24,9.0,9.71448957e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.34861328e-11,9.7788444e-13,1.16240351e-26
0.00057828,8.34977577e-25,9.0,9.87230385e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36495115e-11,9.90985072e-13,1.16240351e-26
0.00057928,2.43558996e-25,9.0,9.67485369e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.34576145e-11,9.75219905e-13,1.16240351e-26
0.00058028,-1.10033196e-24,9.0,9.83268183e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36209846e-11,9.88320537e-13,1.16240351e-26
0.00058128,9.01598391e-25,9.0,9.63524552e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.34290789e-11,9.7255537e-13,1.16240351e-26
0.00058228,1.75703368e-25,9.0,9.78489037e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35842409e-11,9.84989867e-13,1.16240351e-26
0.00058328,-1.09909691e-24,9.0,9.59020315e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.33950579e-11,9.69446745e-13,1.16240351e-26
0.00058428,9.6821884e-25,9.0,9.74806087e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35584095e-11,9.82547377e-13,1.16240351e-26
0.00058528,1.07847928e-25,9.0,9.55611891e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.33719517e-11,9.67226299e-13,1.16240351e-26
0.00058628,-1.09786195e-24,9.0,9.70852379e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.35298295e-11,9.79882842e-13,1.16240351e-26
0.00058728,1.03483934e-24,9.0,9.51113089e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.33378967e-11,9.64117675e-13,1.16240351e-26
0.00058828,3.99924631e-26,9.0,9.66901626e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.3501231e-11,9.77218306e-13,1.16240351e-26
0.00058928,-1.06299948e-24,9.0,9.47163717e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.33092896e-11,9.61453139e-13,1.16240351e-26
0.00059028,1.05055536e-24,9.0,9.62953635e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.34726152e-11,9.74553771e-13,1.16240351e-26
0.00059128,-3.53370299e-26,9.0,9.77918319e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.36277759e-11,9.86988269e-13,1.16240351e-26
0.00059228,-1.02429704e-24,9.0,9.40962571e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.32636698e-11,9.57234292e-13,1.16240351e-26
0.00059328,1.06429849e-24,9.0,1.00921633e-11,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.39517477e-11,1.01296749e-12,1.16995302e-26
0.00059428,-8.77041989e-27,9.0,9.19514729e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.3060211e-11,9.40358902e-13,1.15463195e-26
0.00059528,-1.03794631e-24,9.0,9.52801538e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.33983982e-11,9.67670388e-13,1.15463195e-26
0.00059628,1.03768366e-24,9.0,9.50555783e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.33813479e-11,9.66116076e-13,1.16240351e-26
0.00059728,3.8531122e-26,9.0,9.30823589e-12,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.31893708e-11,9.50350909e-13,1.14686038e-26
0.00059828,-9.94993691e-25,9.0,9.11644768e-12,-8.16013923e-15,0.66010638,1.28178949,8.99999914,1.30028168e-11,9.35029831e-13,1.13153931e-26
0.00059928,9.81988164e-25,9.0,9.26627389e-12,-8.21565038e-15,0.66010638,1.28178949,8.99999914,1.31578654e-11,9.47464329e-13,1.13931087e-26
0.00060028,-6.7363885e-26,9.0,9.42151248e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.3318413e-11,9.60342916e-13,1.15463195e-26
0.00060128,-9.74214941e-25,9.0,9.40455692e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.33068058e-11,9.59232693e-13,1.15463195e-26
0.00060228,1.03856754e-24,9.0,9.20727028e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.31148066e-11,9.43467526e-13,1.15463195e-26
0.00060328,-9.64329761e-26,9.0,9.36526188e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.32780745e-11,9.56568158e-13,1.15463195e-26
0.00060428,-9.59279958e-25,9.0,9.34286123e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.32609886e-11,9.55013846e-13,1.16240351e-26
0.00060528,1.09814931e-24,9.0,9.14559616e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.3068976e-11,9.39248679e-13,1.16240351e-26
0.00060628,-1.60672113e-25,9.0,9.30360932e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.32322304e-11,9.52349311e-13,1.16240351e-26
0.00060728,-9.26275473e-25,9.0,9.10635797e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.30402091e-11,9.36584144e-13,1.16240351e-26
0.00060828,1.11481991e-24,9.0,9.26711723e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.32061881e-11,9.4990682e-13,1.16240351e-26
0.00060928,-2.36492048e-25,9.0,9.07534339e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.30196252e-11,9.34585742e-13,1.16240351e-26
0.00061028,-8.87321059e-25,9.0,9.23338111e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.31828643e-11,9.47686374e-13,1.16240351e-26
0.00061128,1.16206108e-24,9.0,9.04161907e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.2996294e-11,9.32365296e-13,1.16240351e-26
0.00061228,-2.94390892e-25,9.0,9.19966858e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.31595257e-11,9.45465928e-13,1.16240351e-26
0.00061328,-8.5757406e-25,9.0,9.00518594e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.29702149e-11,9.29922805e-13,1.16240351e-26
0.00061428,1.1804053e-24,9.0,9.16324819e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.31334386e-11,9.43023437e-13,1.16240351e-26
0.00061528,-3.7107069e-25,9.0,8.97151066e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.2946853e-11,9.27702359e-13,1.16240351e-26
0.00061628,-8.18177869e-25,9.0,9.12958468e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.31100694e-11,9.40802991e-13,1.16240351e-26
0.00061728,1.2274195e-24,9.0,8.93785893e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.29234764e-11,9.25481913e-13,1.16240351e-26
0.00061828,-4.28852921e-25,9.0,9.09867709e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.30894186e-11,9.3880459e-13,1.16240351e-26
0.00061928,-7.88490783e-25,9.0,8.90696214e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.29028189e-11,9.23483512e-13,1.16240351e-26
0.00062028,1.2457945e-24,9.0,9.06505872e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.30660212e-11,9.36584144e-13,1.16240351e-26
0.00062128,-5.05548534e-25,9.0,9.22310003e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.3229258e-11,9.49684775e-13,1.16240351e-26
0.00062228,-7.15458973e-25,9.0,8.85646933e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28677635e-11,9.20152843e-13,1.16240351e-26
0.00062328,1.20827256e-24,9.0,9.53646795e-12,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.35529874e-11,9.75663994e-13,1.16995302e-26
0.00062428,-5.19898178e-25,9.0,8.64511093e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.26667956e-11,9.03499497e-13,1.15463195e-26
0.00062528,-6.40831489e-25,9.0,8.97817131e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.30048626e-11,9.30810984e-13,1.15463195e-26
0.00062628,1.1699308e-24,9.0,8.96137074e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.29931585e-11,9.29700761e-13,1.16240351e-26
0.00062728,-5.00199126e-25,9.0,8.76970379e-12,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.28065288e-11,9.14379683e-13,1.14686038e-26
0.00062828,-5.83697387e-25,9.0,8.58083623e-12,-8.16013923e-15,0.66010638,1.28178949,8.99999914,1.26225904e-11,8.9928065e-13,1.13153931e-26
0.00062928,1.10694921e-24,9.0,8.73904682e-12,-8.21565038e-15,0.66010638,1.28178949,8.99999914,1.27857214e-11,9.12381282e-13,1.13931087e-26
0.00063028,-6.02350717e-25,9.0,8.89720211e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.2948887e-11,9.25481913e-13,1.15463195e-26
0.00063128,-5.64841912e-25,9.0,8.88042984e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.29371652e-11,9.2437169e-13,1.15463195e-26
0.00063228,1.13088922e-24,9.0,8.68879119e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.27505178e-11,9.09050613e-13,1.15463195e-26
0.00063328,-5.81023013e-25,9.0,8.84696404e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.29136724e-11,9.22151244e-13,1.15463195e-26
0.00063428,-5.08544571e-25,9.0,8.82747697e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28992064e-11,9.20818977e-13,1.16240351e-26
0.00063528,1.10196504e-24,9.0,8.63585683e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.27125475e-11,9.05497899e-13,1.16240351e-26
0.00063628,-6.33417468e-25,9.0,8.79404818e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28756905e-11,9.18598531e-13,1.16240351e-26
0.00063728,-4.47998096e-25,9.0,8.60243973e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.26890242e-11,9.03277453e-13,1.16240351e-26
0.00063828,1.10448525e-24,9.0,8.76064277e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.285216e-11,9.16378085e-13,1.16240351e-26
0.00063928,-7.01967279e-25,9.0,8.57177837e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.26682195e-11,9.01279051e-13,1.16240351e-26
0.00064028,-3.79151398e-25,9.0,8.72999213e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28313486e-11,9.14379683e-13,1.16240351e-26
0.00064128,1.102741e-24,9.0,8.53840607e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.26446683e-11,8.99058605e-13,1.16240351e-26
0.00064228,-7.6832612e-25,9.0,8.69663149e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28077901e-11,9.12159237e-13,1.16240351e-26
0.00064328,-3.11430366e-25,9.0,8.5050571e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.26211025e-11,8.96838159e-13,1.16240351e-26
0.00064428,1.1015751e-24,9.0,8.6605618e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.27814838e-11,9.09716746e-13,1.16240351e-26
0.00064528,-8.34982098e-25,9.0,8.46900001e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.25947884e-11,8.94395669e-13,1.16240351e-26
0.00064628,-2.43556673e-25,9.0,8.6272497e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.27578949e-11,9.074963e-13,1.16240351e-26
0.00064728,1.10033077e-24,9.0,8.43569956e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.25711922e-11,8.92175223e-13,1.16240351e-26
0.00064828,-9.01597778e-25,9.0,8.59396089e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.27342915e-11,9.05275854e-13,1.16240351e-26
0.00064928,-1.75703683e-25,9.0,8.40515476e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.25503147e-11,8.90176821e-13,1.16240351e-26
0.00065028,1.09909707e-24,9.0,8.56342677e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.27134073e-11,9.03277453e-13,1.16240351e-26
0.00065128,-9.68218924e-25,9.0,8.72164345e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.28765345e-11,9.16378085e-13,1.16240351e-26
0.00065228,-1.07847886e-25,9.0,8.35518805e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.25149305e-11,8.86846152e-13,1.16240351e-26
0.00065328,1.06423443e-24,9.0,9.03809429e-12,-8.43769499e-15,0.66010638,1.28178949,8.99999914,1.3202778e-11,9.42579348e-13,1.16995302e-26
0.00065428,-9.5030736e-25,9.0,8.14417912e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.23137442e-11,8.70192807e-13,1.15463195e-26
0.00065528,-4.97954158e-26,9.0,8.47741462e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.26517017e-11,8.97504293e-13,1.15463195e-26
0.00065628,9.67153513e-25,9.0,8.46078911e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.26398882e-11,8.9639407e-13,1.16240351e-26
0.00065728,-9.00429577e-25,9.0,8.26929716e-12,-8.27116153e-15,0.66010638,1.28178949,8.99999914,1.24531491e-11,8.81072992e-13,1.14686038e-26
0.00065828,5.90885878e-26,9.0,8.07787215e-12,-8.16013923e-15,0.66010638,1.28178949,8.99999914,1.22663682e-11,8.65751915e-13,1.13153931e-26
0.00065928,8.43956605e-25,9.0,8.23899095e-12,-8.21565038e-15,0.66010638,1.28178949,8.99999914,1.24321225e-11,8.79074591e-13,1.13931087e-26
0.00066028,-1.00527152e-24,9.0,8.39732105e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.25951788e-11,8.92175223e-13,1.15463195e-26
0.00066128,1.46581287e-25,9.0,8.38072354e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.25833478e-11,8.91065e-13,1.15463195e-26
0.00066228,8.32632507e-25,9.0,8.18925958e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.23965912e-11,8.75743922e-13,1.15463195e-26
0.00066328,-1.03308097e-24,9.0,8.34760707e-12,-8.32667268e-15,0.66010638,1.28178949,8.99999914,1.25596367e-11,8.88844554e-13,1.15463195e-26
0.00066428,2.28124088e-25,9.0,8.33102694e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.25477948e-11,8.8773433e-13,1.16240351e-26
0.00066528,8.24365321e-25,9.0,8.13684797e-12,-8.38218384e-15,0.66010638,1.28178949,8.99999914,1.23582942e-11,8.72191208e-13,1.16240351e-26
