bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,9,GND,component:6:9.1,,,6,top,up,,,,,,,9.1,,False,9.1:t1,ok,0.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:6:9.1:t1,Terminal,,,False,N1,1,top,directional,directional_primary,"[59, 882, 72, 906]",65,900,,,,9.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 42, ""scan_end"": 90, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 65, ""anchor_offset_ratio"": 0.4821, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 18, ""selected_run_end"": 28, ""selected_run_length"": 11, ""selected_run_score"": 42}",two_terminal_side_peak,,,65.0,900.0
,,,,,,22,Resistor,component:6:22.1,,,6,,horizontal,,,,,,,22.1,,False,22.1:t1,ok,1.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:6:22.1:t1,Terminal,,,False,N2,2,left,directional,directional_primary,"[137, 471, 161, 484]",155,476,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,155.26,477.48
,,,,,,22,Resistor,component:6:22.1,,,6,,horizontal,,,,,,,22.1,,False,22.1:t2,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:6:22.1:t2,Terminal,,,False,N4,4,right,directional,directional_primary,"[227, 471, 251, 484]",232,476,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,232.19,477.48
,,,,,,9,GND,component:6:9.2,,,6,top,up,,,,,,,9.2,,False,9.2:t1,ok,0.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:6:9.2:t1,Terminal,,,False,N3,3,top,directional,directional_primary,"[283, 880, 296, 904]",289,898,,,,9.2:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 267, ""scan_end"": 313, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 289, ""anchor_offset_ratio"": 0.4815, ""max_score"": 28, ""keep_threshold"": 24, ""selected_run_start"": 17, ""selected_run_end"": 28, ""selected_run_length"": 12, ""selected_run_score"": 28}",two_terminal_side_peak,,,289.0,898.0
,,,,,,22,Resistor,component:6:22.2,,,6,,horizontal,,,,,,,22.2,,False,22.2:t1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:6:22.2:t1,Terminal,,,False,N4,4,left,directional,directional_primary,"[537, 141, 561, 154]",555,147,,,,22.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,555.06,146.75
,,,,,,22,Resistor,component:6:22.2,,,6,,horizontal,,,,,,,22.2,,False,22.2:t2,ok,0.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:6:22.2:t2,Terminal,,,False,N7,7,right,directional,directional_primary,"[635, 141, 659, 154]",640,147,,,,22.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,640.34,146.75
,,,,,,19,Operational_Amplifier,component:6:19.1,,,6,,right,,,,,,,19.1,,False,19.1:in1,ok,2.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:6:19.1:in1,Terminal,,,False,N4,4,left,directional,directional_primary,"[392, 468, 416, 481]",410,476,,,,19.1:in1,in1,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 389, ""scan_end"": 522, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 474, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 474, ""selected_distance_to_center"": 19, ""kept_candidates"": 5, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in1"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""upper""}",opamp_structured,,,410.0,474.0
,,,,,,19,Operational_Amplifier,component:6:19.1,,,6,,right,,,,,,,19.1,,False,19.1:in2,ok,2.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:6:19.1:in2,Terminal,,,False,N3,3,left,directional,directional_primary,"[392, 671, 416, 684]",410,679,,,,19.1:in2,in2,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 610, ""scan_end"": 743, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 677, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 677, ""selected_distance_to_center"": 0, ""kept_candidates"": 14, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in2"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""lower""}",opamp_structured,,,410.0,677.0
,,,,,,19,Operational_Amplifier,component:6:19.1,,,6,,right,,,,,,,19.1,,False,19.1:out,ok,2.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:6:19.1:out,Terminal,,,False,N7,7,right,directional,directional_primary,"[824, 566, 848, 579]",829,574,,,,19.1:out,out,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""right"", ""scan_axis"": ""y"", ""scan_start"": 466, ""scan_end"": 666, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 572, ""raw_scores_max"": 21.8, ""max_score"": 21.8, ""keep_threshold"": 20.056, ""selected_coord"": 572, ""selected_distance_to_center"": 6, ""kept_candidates"": 6, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""out"", ""opamp_terminal_role"": ""output"", ""opamp_slot"": ""center""}",opamp_structured,,,829.0,572.0
,,,,,,19,Operational_Amplifier,component:6:19.1,,,6,,right,,,,,,,19.1,,False,19.1:aux1,ok,76.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:6:19.1:aux1,Terminal,,,False,N6,6,top,directional,preferred_from_05_window,"[624, 352, 635, 373]",629,371,,,,19.1:aux1,aux1,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""top"", ""scan_start"": 571, ""scan_end"": 708, ""candidate_x"": 663.0, ""run_start"": 301, ""run_end"": 347, ""run_len"": 47, ""min_run_length"": 10, ""base_x"": 663.0, ""base_y"": 347.0, ""internal_label_masked"": true, ""mask_x1"": 555, ""mask_x2"": 652, ""mask_top_y1"": 444, ""mask_top_y2"": 566, ""mask_bottom_y1"": 566, ""mask_bottom_y2"": 688, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 663.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": true, ""refined_y"": 468.0, ""refined_diag_support"": 3, ""segment_density"": 0.2056, ""refine_mode"": ""first_valid_from_edge"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux1"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center"", ""snapped_to_nearby_terminal"": true, ""snap_mode"": ""nearby_variable_terminal_project_to_output_diagonal"", ""neighbor_terminal_id"": ""26.2:t1"", ""neighbor_terminal_instance_id"": ""26.2"", ""neighbor_terminal_point"": [628.73, 355.73], ""pre_snap_point"": [663.0, 468.0], ""snapped_point"": [628.73, 446.5296], ""snap_center_band"": [563.5, 676.33], ""snap_top_region_y2"": 538.69, ""snap_refined_diag_support"": null, ""snap_refine_mode"": null, ""projected_output_terminal_id"": ""19.1:out"", ""projected_output_terminal_point"": [829.0, 572.0], ""projected_diagonal_slope"": 0.6265}",opamp_structured,,,628.73,446.5296385542169
,,,,,,19,Operational_Amplifier,component:6:19.1,,,6,,right,,,,,,,19.1,,False,19.1:aux2,ok,115.004,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:6:19.1:aux2,Terminal,,,False,N5,5,bottom,directional,preferred_from_05_window,"[563, 677, 684, 938]",624,812,,,,19.1:aux2,aux2,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""bottom"", ""scan_start"": 571, ""scan_end"": 708, ""candidate_x"": 623.0, ""run_start"": 843, ""run_end"": 697, ""run_len"": 147, ""min_run_length"": 10, ""base_x"": 623.0, ""base_y"": 697.0, ""internal_label_masked"": true, ""mask_x1"": 555, ""mask_x2"": 652, ""mask_top_y1"": 444, ""mask_top_y2"": 566, ""mask_bottom_y1"": 566, ""mask_bottom_y2"": 688, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 623.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": false, ""refined_y"": 697.0, ""refined_diag_support"": 2, ""segment_density"": 0.3492, ""refine_mode"": ""best_global_fallback"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux2"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center""}",opamp_structured,,,623.0,697.0
,,,,,,26,Terminal,component:6:26.1,,,6,,top,,,,,,,26.1,,False,26.1:t1,ok,2.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:6:26.1:t1,Terminal,,,False,N5,5,top,directional,directional_primary,"[620, 838, 633, 862]",624,856,,,,26.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,626.28,856.27
,,,,,,26,Terminal,component:6:26.2,,,6,,bottom,,,,,,,26.2,,False,26.2:t1,ok,1.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:6:26.2:t1,Terminal,,,False,N6,6,bottom,directional,directional_primary,"[623, 351, 636, 375]",628,356,,,,26.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,628.73,355.73
,,,,,,26,Terminal,component:6:26.3,,,6,,left,,,,,,,26.3,,False,26.3:t1,ok,2.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:6:26.3:t1,Terminal,,,False,N7,7,left,directional,directional_primary,"[946, 570, 970, 583]",964,574,,,,26.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,964.13,576.33
52,77,772,916,,,,,,,"[""31.1:t2"", ""9.1:t1""]",6,,,,,,,,,,False,,N1,,,,,,,,,[33],,2,,,,,N1,1,net:6:N1,Net,174,,,,,,,,,,,,33,,,,,,,,,
55,167,473,643,,,,,,,"[""22.1:t1"", ""31.1:t1""]",6,,,,,,,,,,False,,N2,,,,,,,,,[16],,2,,,,,N2,2,net:6:N2,Net,290,,,,,,,,,,,,16,,,,,,,,,
289,439,671,915,,,,,,,"[""19.1:in2"", ""9.2:t1""]",6,,,,,,,,,,False,,N3,,,,,,,,,[23],,2,,,,,N3,3,net:6:N3,Net,399,,,,,,,,,,,,23,,,,,,,,,
220,571,144,480,,,,,,,"[""19.1:in1"", ""22.1:t2"", ""22.2:t1""]",6,,,,,,,,,,False,,N4,,,,,,,,,[6],,3,,,,,N4,4,net:6:N4,Net,816,,,,,,,,,,,,6,,,,,,,,,
622,629,812,868,,,,,,,"[""19.1:aux2"", ""26.1:t1""]",6,,,,,,,,,,False,,N5,,,,,,,,,[39],,2,,,,,N5,5,net:6:N5,Net,64,,,,,,,,,,,,39,,,,,,,,,
627,633,344,371,,,,,,,"[""19.1:aux1"", ""26.2:t1""]",6,,,,,,,,,,False,,N6,,,,,,,,,[10],,2,,,,,N6,6,net:6:N6,Net,33,,,,,,,,,,,,10,,,,,,,,,
625,972,147,582,,,,,,,"[""19.1:out"", ""22.2:t2"", ""26.3:t1""]",6,,,,,,,,,,False,,N7,,,,,,,,,[7],,3,,,,,N7,7,net:6:N7,Net,872,,,,,,,,,,,,7,,,,,,,,,
