bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
913.32,960.58,913.79,973.67,26,Terminal,,,,0.745,,2,,left,,,,,,,26.2,,,26.2,,,,,,,,,,,,,,1,,,,component:2:26.2,Component,,,,,,,,,,,,,,variable_terminal,,,,,True,True,,
,,,,,,18,NPN_Transistor,component:2:18.1,,,2,,left,,,,,,,18.1,,False,18.1:t1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:18.1:t1,Terminal,,,False,N4,4,left,directional,directional_primary,"[56, 808, 80, 821]",74,814,,,,18.1:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 774, ""scan_end"": 865, ""scan_margin"": 15, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 814, ""anchor_offset_ratio"": 0.4699, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 36, ""selected_run_end"": 45, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,74.0,814.0
,,,,,,18,NPN_Transistor,component:2:18.1,,,2,,left,,,,,,,18.1,,False,18.1:t2,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:18.1:t2,Terminal,,,False,N3,3,top,directional,directional_primary,"[132, 706, 145, 730]",137,724,,,,18.1:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,138.0,724.0
,,,,,,18,NPN_Transistor,component:2:18.1,,,2,,left,,,,,,,18.1,,False,18.1:t3,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:18.1:t3,Terminal,,,False,N4,4,bottom,directional,directional_primary,"[132, 910, 145, 934]",137,915,,,,18.1:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 120, ""scan_end"": 155, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 138, ""anchor_offset_ratio"": 0.75, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 13, ""selected_run_end"": 22, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,138.0,915.0
,,,,,,22,Resistor,component:2:22.1,,,2,,vertical,,,,,,,22.1,,False,22.1:t1,ok,1.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:2:22.1:t1,Terminal,,,False,N5,5,top,directional,directional_primary,"[130, 68, 143, 92]",137,86,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,135.97,86.1
,,,,,,22,Resistor,component:2:22.1,,,2,,vertical,,,,,,,22.1,,False,22.1:t2,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:22.1:t2,Terminal,,,False,N3,3,bottom,directional,directional_primary,"[130, 251, 143, 275]",137,256,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,135.97,256.4
,,,,,,18,NPN_Transistor,component:2:18.2,,,2,,left,,,,,,,18.2,,False,18.2:t1,ok,0.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:2:18.2:t1,Terminal,,,False,N1,1,left,directional,directional_primary,"[257, 810, 281, 823]",275,816,,,,18.2:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 770, ""scan_end"": 862, ""scan_margin"": 15, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 816, ""anchor_offset_ratio"": 0.5, ""max_score"": 98, ""keep_threshold"": 83, ""selected_run_start"": 42, ""selected_run_end"": 50, ""selected_run_length"": 9, ""selected_run_score"": 98, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,275.0,816.0
,,,,,,18,NPN_Transistor,component:2:18.2,,,2,,left,,,,,,,18.2,,False,18.2:t2,ok,0.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:2:18.2:t2,Terminal,,,False,N2,2,top,directional,directional_primary,"[341, 703, 354, 727]",347,721,,,,18.2:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 87.5, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70}, ""bottom"": {""local_score"": 87.5, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70}}}",three_terminal_structured,,,347.0,721.0
,,,,,,18,NPN_Transistor,component:2:18.2,,,2,,left,,,,,,,18.2,,False,18.2:t3,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:18.2:t3,Terminal,,,False,N4,4,bottom,directional,directional_primary,"[341, 906, 354, 930]",347,911,,,,18.2:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 87.5, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70}, ""bottom"": {""local_score"": 87.5, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 319, ""scan_end"": 352, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 347, ""anchor_offset_ratio"": 0.8947, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 24, ""selected_run_end"": 32, ""selected_run_length"": 9, ""selected_run_score"": 70}}}",three_terminal_structured,,,347.0,911.0
,,,,,,22,Resistor,component:2:22.2,,,2,,vertical,,,,,,,22.2,,False,22.2:t1,ok,0.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:2:22.2:t1,Terminal,,,False,N5,5,top,directional,directional_primary,"[341, 70, 354, 94]",347,88,,,,22.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,346.86,88.07
,,,,,,22,Resistor,component:2:22.2,,,2,,vertical,,,,,,,22.2,,False,22.2:t2,ok,0.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:22.2:t2,Terminal,,,False,N3,3,bottom,directional,directional_primary,"[341, 248, 354, 272]",347,253,,,,22.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,346.86,252.53
,,,,,,9,GND,component:2:9.1,,,2,top,up,,,,,,,9.1,,False,9.1:t1,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:9.1:t1,Terminal,,,False,N4,4,top,directional,directional_primary,"[342, 949, 355, 973]",347,967,,,,9.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 314, ""scan_end"": 381, ""scan_margin"": 6, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 348, ""anchor_offset_ratio"": 0.5063, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 29, ""selected_run_end"": 38, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,348.0,967.0
,,,,,,22,Resistor,component:2:22.3,,,2,,vertical,,,,,,,22.3,,False,22.3:t1,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:22.3:t1,Terminal,,,False,N3,3,top,directional,directional_primary,"[342, 462, 355, 486]",347,480,,,,22.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,347.62,480.27
,,,,,,22,Resistor,component:2:22.3,,,2,,vertical,,,,,,,22.3,,False,22.3:t2,ok,1.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:2:22.3:t2,Terminal,,,False,N2,2,bottom,directional,directional_primary,"[342, 639, 355, 663]",347,644,,,,22.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,347.62,644.46
,,,,,,31,Voltage_Source,component:2:31.1,,,2,,horizontal,,,,,,,31.1,,False,31.1:t1,ok,3.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:31.1:t1,Terminal,,,False,N3,3,left,directional,directional_primary,"[377, 294, 406, 311]",399,299,,,,31.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,399.28,302.31
,,,,,,31,Voltage_Source,component:2:31.1,,,2,,horizontal,,,,,,,31.1,,False,31.1:t2,ok,3.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:2:31.1:t2,Terminal,,,False,N6,6,right,directional,directional_primary,"[575, 294, 604, 311]",581,299,,,,31.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,580.52,302.31
,,,,,,19,Operational_Amplifier,component:2:19.1,,,2,,right,,,,,,,19.1,,False,19.1:in1,ok,3.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:2:19.1:in1,Terminal,,,False,N6,6,left,directional,directional_primary,"[560, 296, 584, 309]",578,299,,,,19.1:in1,in1,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 270, ""scan_end"": 338, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 302, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 302, ""selected_distance_to_center"": 2, ""kept_candidates"": 7, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in1"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""upper""}",opamp_structured,,,578.0,302.0
,,,,,,19,Operational_Amplifier,component:2:19.1,,,2,,right,,,,,,,19.1,,False,19.1:in2,ok,4.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:2:19.1:in2,Terminal,,,False,N3,3,left,directional,directional_primary,"[560, 418, 584, 431]",578,428,,,,19.1:in2,in2,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 383, ""scan_end"": 451, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 424, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 424, ""selected_distance_to_center"": 7, ""kept_candidates"": 9, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in2"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""lower""}",opamp_structured,,,578.0,424.0
,,,,,,19,Operational_Amplifier,component:2:19.1,,,2,,right,,,,,,,19.1,,False,19.1:out,ok,3.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:2:19.1:out,Terminal,,,False,N5,5,right,directional,directional_primary,"[829, 355, 853, 368]",834,364,,,,19.1:out,out,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""right"", ""scan_axis"": ""y"", ""scan_start"": 310, ""scan_end"": 411, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 361, ""raw_scores_max"": 21.8, ""max_score"": 21.8, ""keep_threshold"": 20.056, ""selected_coord"": 361, ""selected_distance_to_center"": 1, ""kept_candidates"": 7, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""out"", ""opamp_terminal_role"": ""output"", ""opamp_slot"": ""center""}",opamp_structured,,,834.0,361.0
,,,,,,19,Operational_Amplifier,component:2:19.1,,,2,,right,,,,,,,19.1,,False,19.1:aux1,ok,2.828,matched_implicit_supply,[],N7,missing_terminal_symbol,7,True,,,,,,,,,,terminal:2:19.1:aux1,Terminal,,missing_terminal_symbol,True,N7,7,top,directional,preferred_from_05_window,"[649, 66, 770, 327]",711,304,,,,19.1:aux1,aux1,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""top"", ""scan_start"": 677, ""scan_end"": 759, ""candidate_x"": 709.0, ""run_start"": 219, ""run_end"": 306, ""run_len"": 88, ""min_run_length"": 10, ""base_x"": 709.0, ""base_y"": 306.0, ""internal_label_masked"": true, ""mask_x1"": 668, ""mask_x2"": 725, ""mask_top_y1"": 298, ""mask_top_y2"": 361, ""mask_bottom_y1"": 361, ""mask_bottom_y2"": 423, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 709.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": false, ""refined_y"": 306.0, ""refined_diag_support"": 0, ""segment_density"": 0.3826, ""refine_mode"": ""best_global_fallback"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux1"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center""}",opamp_structured,,,709.0,306.0
,,,,,,19,Operational_Amplifier,component:2:19.1,,,2,,right,,,,,,,19.1,,False,19.1:aux2,ok,68.066,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:19.1:aux2,Terminal,,,False,N4,4,bottom,directional,preferred_from_05_window,"[651, 398, 772, 659]",714,486,,,,19.1:aux2,aux2,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""bottom"", ""scan_start"": 677, ""scan_end"": 759, ""candidate_x"": 711.0, ""run_start"": 502, ""run_end"": 418, ""run_len"": 85, ""min_run_length"": 10, ""base_x"": 711.0, ""base_y"": 418.0, ""internal_label_masked"": true, ""mask_x1"": 668, ""mask_x2"": 725, ""mask_top_y1"": 298, ""mask_top_y2"": 361, ""mask_bottom_y1"": 361, ""mask_bottom_y2"": 423, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 711.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": false, ""refined_y"": 418.0, ""refined_diag_support"": 0, ""segment_density"": 0.3373, ""refine_mode"": ""best_global_fallback"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux2"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center""}",opamp_structured,,,711.0,418.0
,,,,,,26,Terminal,component:2:26.1,,,2,,left,,,,,,,26.1,,False,26.1:t1,ok,5.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:2:26.1:t1,Terminal,,,False,N5,5,left,directional,directional_primary,"[893, 353, 917, 366]",911,364,,,,26.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,910.76,358.8
,,,,,,26,Terminal,component:2:26.2,,,2,,left,,,,,,,26.2,,False,26.2:t1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:26.2:t1,Terminal,,,False,N4,4,left,directional,directional_primary,"[891, 938, 915, 951]",909,944,,,,26.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,909.32,943.73
156,289,816,816,,,,,,,"[""18.2:t1""]",2,,,,,,,,,,False,,N1,,,,,,,,,[43],,1,,,,,N1,1,net:2:N1,Net,134,,,,,,,,,,,,43,,,,,,,,,
346,348,628,737,,,,,,,"[""18.2:t2"", ""22.3:t2""]",2,,,,,,,,,,False,,N2,,,,,,,,,[37],,2,,,,,N2,2,net:2:N2,Net,110,,,,,,,,,,,,37,,,,,,,,,
136,597,236,740,,,,,,,"[""18.1:t2"", ""19.1:in2"", ""22.1:t2"", ""22.2:t2"", ""22.3:t1"", ""31.1:t1""]",2,,,,,,,,,,False,,N3,,,,,,,,,[13],,6,,,,,N3,3,net:2:N3,Net,1300,,,,,,,,,,,,13,,,,,,,,,
31,924,486,984,,,,,,,"[""18.1:t1"", ""18.1:t3"", ""18.2:t3"", ""19.1:aux2"", ""26.2:t1"", ""9.1:t1""]",2,,,,,,,,,,False,,N4,,,,,,,,,[27],,6,,,,,N4,4,net:2:N4,Net,1677,,,,,,,,,,,,27,,,,,,,,,
136,927,41,364,,,,,,,"[""19.1:out"", ""22.1:t1"", ""22.2:t1"", ""26.1:t1""]",2,,,,,,,,,,False,,N5,,,,,,,,,[1],,4,,,,,N5,5,net:2:N5,Net,1296,,,,,,,,,,,,1,,,,,,,,,
564,598,298,300,,,,,,,"[""19.1:in1"", ""31.1:t2""]",2,,,,,,,,,,False,,N6,,,,,,,,,[16],,2,,,,,N6,6,net:2:N6,Net,35,,,,,,,,,,,,16,,,,,,,,,
697,724,151,307,,,,,,,"[""19.1:aux1""]",2,,,,,,,19.1:aux1,missing_terminal_symbol,,True,,N7,,,,,,,,,"[15, 12, 7]",,1,,,,,N7,7,net:2:N7,Net,169,,,,,,,,,,,,15,,,,,,,,,
