bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,16,Mosfet,component:1:16.2,,,1,,left,,,,,,,16.2,,False,16.2:t2,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:1:16.2:t2,Terminal,,,False,N8,8,top,directional,directional_primary,"[693, 375, 706, 399]",698,393,,,,16.2:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,699.0,393.0
,,,,,,16,Mosfet,component:1:16.2,,,1,,left,,,,,,,16.2,,False,16.2:t3,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:1:16.2:t3,Terminal,,,False,N4,4,bottom,directional,directional_primary,"[693, 504, 706, 528]",698,509,,,,16.2:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 667, ""scan_end"": 708, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.8602, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 27, ""selected_run_end"": 36, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,699.0,509.0
,,,,,,22,Resistor,component:1:22.1,,,1,,vertical,,,,,,,22.1,,False,22.1:t1,ok,1.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:1:22.1:t1,Terminal,,,False,N7,7,top,directional,directional_primary,"[691, 129, 704, 153]",698,147,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,697.23,147.13
,,,,,,22,Resistor,component:1:22.1,,,1,,vertical,,,,,,,22.1,,False,22.1:t2,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:1:22.1:t2,Terminal,,,False,N8,8,bottom,directional,directional_primary,"[691, 258, 704, 282]",698,263,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,697.23,263.43
,,,,,,9,GND,component:1:9.3,,,1,top,up,,,,,,,9.3,,False,9.3:t1,ok,1.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:1:9.3:t1,Terminal,,,False,N9,9,top,directional,directional_primary,"[693, 939, 706, 963]",698,957,,,,9.3:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 675, ""scan_end"": 724, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 699, ""anchor_offset_ratio"": 0.4915, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 19, ""selected_run_end"": 28, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,699.0,957.0
146,149,580,674,,,,,,,"[""2.1:t2"", ""9.1:t1""]",1,,,,,,,,,,False,,N1,,,,,,,,,[18],,2,,,,,N1,1,net:1:N1,Net,96,,,,,,,,,,,,18,,,,,,,,,
146,398,394,530,,,,,,,"[""19.1:in1"", ""2.1:t1""]",1,,,,,,,,,,False,,N2,,,,,,,,,[8],,2,,,,,N2,2,net:1:N2,Net,386,,,,,,,,,,,,8,,,,,,,,,
466,470,858,972,,,,,,,"[""26.1:t1"", ""9.2:t1""]",1,,,,,,,,,,False,,N3,,,,,,,,,[29],,2,,,,,N3,3,net:1:N3,Net,115,,,,,,,,,,,,29,,,,,,,,,
368,699,494,678,,,,,,,"[""16.1:t2"", ""16.2:t3"", ""19.1:in2""]",1,,,,,,,,,,False,,N4,,,,,,,,,[12],,3,,,,,N4,4,net:1:N4,Net,630,,,,,,,,,,,,12,,,,,,,,,
472,630,715,719,,,,,,,"[""16.1:t1"", ""26.2:t1""]",1,,,,,,,,,,False,,N5,,,,,,,,,[22],,2,,,,,N5,5,net:1:N5,Net,160,,,,,,,,,,,,22,,,,,,,,,
566,629,449,449,,,,,,,"[""16.2:t1"", ""19.1:out""]",1,,,,,,,,,,False,,N6,,,,,,,,,[10],,2,,,,,N6,6,net:1:N6,Net,64,,,,,,,,,,,,10,,,,,,,,,
654,742,92,163,,,,,,,"[""22.1:t1""]",1,,,,,,,,,,False,,N7,,,,,,,,,[4],,1,,,,,N7,7,net:1:N7,Net,160,,,,,,,,,,,,4,,,,,,,,,
697,998,245,409,,,,,,,"[""16.2:t2"", ""22.1:t2""]",1,,,,,,,,,,False,,N8,,,,,,,,,[6],,2,,,,,N8,8,net:1:N8,Net,464,,,,,,,,,,,,6,,,,,,,,,
698,998,764,973,,,,,,,"[""16.1:t3"", ""9.3:t1""]",1,,,,,,,,,,False,,N9,,,,,,,,,[25],,2,,,,,N9,9,net:1:N9,Net,509,,,,,,,,,,,,25,,,,,,,,,
