bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,26,Terminal,component:5:26.1,,,5,,right,,,,,,,26.1,,False,26.1:t1,ok,0.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:5:26.1:t1,Terminal,,,False,N2,2,right,directional,directional_primary,"[67, 473, 91, 486]",72,479,,,,26.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,71.78,479.49
,,,,,,26,Terminal,component:5:26.2,,,5,,right,,,,,,,26.2,,False,26.2:t1,ok,0.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:5:26.2:t1,Terminal,,,False,N1,1,right,directional,directional_primary,"[68, 279, 92, 292]",73,285,,,,26.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,73.01,285.37
,,,,,,22,Resistor,component:5:22.1,,,5,,horizontal,,,,,,,22.1,,False,22.1:t1,ok,2.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:5:22.1:t1,Terminal,,,False,N2,2,left,directional,directional_primary,"[72, 475, 96, 488]",90,479,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,89.64,480.74
,,,,,,22,Resistor,component:5:22.1,,,5,,horizontal,,,,,,,22.1,,False,22.1:t2,ok,2.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:5:22.1:t2,Terminal,,,False,N3,3,right,directional,directional_primary,"[126, 475, 150, 488]",131,479,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,131.23,480.74
,,,,,,22,Resistor,component:5:22.2,,,5,,horizontal,,,,,,,22.2,,False,22.2:t1,ok,2.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:5:22.2:t1,Terminal,,,False,N1,1,left,directional,directional_primary,"[71, 281, 95, 294]",89,285,,,,22.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,89.4,287.25
,,,,,,22,Resistor,component:5:22.2,,,5,,horizontal,,,,,,,22.2,,False,22.2:t2,ok,2.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:5:22.2:t2,Terminal,,,False,N3,3,right,directional,directional_primary,"[127, 281, 151, 294]",132,285,,,,22.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,132.21,287.25
,,,,,,9,GND,component:5:9.1,,,5,top,up,,,,,,,9.1,,False,9.1:t1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:5:9.1:t1,Terminal,,,False,N4,4,top,directional,directional_primary,"[178, 733, 191, 757]",184,751,,,,9.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 172, ""scan_end"": 196, ""scan_margin"": 2, ""probe_halfspan"": 3, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 184, ""anchor_offset_ratio"": 0.5, ""max_score"": 28, ""keep_threshold"": 24, ""selected_run_start"": 10, ""selected_run_end"": 15, ""selected_run_length"": 6, ""selected_run_score"": 28}",two_terminal_side_peak,,,184.0,751.0
,,,,,,22,Resistor,component:5:22.3,,,5,,horizontal,,,,,,,22.3,,False,22.3:t1,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:5:22.3:t1,Terminal,,,False,N3,3,left,directional,directional_primary,"[294, 115, 318, 128]",312,120,,,,22.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,311.81,121.03
,,,,,,22,Resistor,component:5:22.3,,,5,,horizontal,,,,,,,22.3,,False,22.3:t2,ok,1.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:5:22.3:t2,Terminal,,,False,N7,7,right,directional,directional_primary,"[353, 115, 377, 128]",358,120,,,,22.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,357.6,121.03
,,,,,,19,Operational_Amplifier,component:5:19.1,,,5,,right,,,,,,,19.1,,False,19.1:in1,ok,2.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:5:19.1:in1,Terminal,,,False,N3,3,left,directional,directional_primary,"[226, 389, 250, 402]",244,397,,,,19.1:in1,in1,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 314, ""scan_end"": 431, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 395, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 395, ""selected_distance_to_center"": 22, ""kept_candidates"": 5, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in1"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""upper""}",opamp_structured,,,244.0,395.0
,,,,,,19,Operational_Amplifier,component:5:19.1,,,5,,right,,,,,,,19.1,,False,19.1:in2,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:5:19.1:in2,Terminal,,,False,N4,4,left,directional,directional_primary,"[226, 561, 250, 574]",244,566,,,,19.1:in2,in2,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 509, ""scan_end"": 626, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 567, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 567, ""selected_distance_to_center"": 0, ""kept_candidates"": 6, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in2"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""lower""}",opamp_structured,,,244.0,567.0
,,,,,,19,Operational_Amplifier,component:5:19.1,,,5,,right,,,,,,,19.1,,False,19.1:out,ok,2.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:5:19.1:out,Terminal,,,False,N7,7,right,directional,directional_primary,"[447, 471, 471, 484]",452,479,,,,19.1:out,out,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""right"", ""scan_axis"": ""y"", ""scan_start"": 383, ""scan_end"": 557, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 477, ""raw_scores_max"": 21.8, ""max_score"": 21.8, ""keep_threshold"": 20.056, ""selected_coord"": 477, ""selected_distance_to_center"": 7, ""kept_candidates"": 6, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""out"", ""opamp_terminal_role"": ""output"", ""opamp_slot"": ""center""}",opamp_structured,,,452.0,477.0
,,,,,,19,Operational_Amplifier,component:5:19.1,,,5,,right,,,,,,,19.1,,False,19.1:aux1,ok,62.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:5:19.1:aux1,Terminal,,,False,N6,6,top,directional,preferred_from_05_window,"[345, 293, 356, 314]",350,312,,,,19.1:aux1,aux1,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""top"", ""scan_start"": 325, ""scan_end"": 390, ""candidate_x"": 366.0, ""run_start"": 249, ""run_end"": 288, ""run_len"": 40, ""min_run_length"": 10, ""base_x"": 366.0, ""base_y"": 288.0, ""internal_label_masked"": true, ""mask_x1"": 317, ""mask_x2"": 363, ""mask_top_y1"": 363, ""mask_top_y2"": 470, ""mask_bottom_y1"": 470, ""mask_bottom_y2"": 577, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 366.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": true, ""refined_y"": 390.0, ""refined_diag_support"": 4, ""segment_density"": 0.1606, ""refine_mode"": ""first_valid_from_edge"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux1"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center"", ""snapped_to_nearby_terminal"": true, ""snap_mode"": ""nearby_variable_terminal_project_to_output_diagonal"", ""neighbor_terminal_id"": ""26.4:t1"", ""neighbor_terminal_instance_id"": ""26.4"", ""neighbor_terminal_point"": [350.18, 296.76], ""pre_snap_point"": [366.0, 390.0], ""snapped_point"": [350.18, 373.996], ""snap_center_band"": [321.21, 374.96], ""snap_top_region_y2"": 446.05, ""snap_refined_diag_support"": null, ""snap_refine_mode"": null, ""projected_output_terminal_id"": ""19.1:out"", ""projected_output_terminal_point"": [452.0, 477.0], ""projected_diagonal_slope"": 1.0116}",opamp_structured,,,350.18,373.9960465116279
,,,,,,19,Operational_Amplifier,component:5:19.1,,,5,,right,,,,,,,19.1,,False,19.1:aux2,ok,104.005,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:5:19.1:aux2,Terminal,,,False,N5,5,bottom,directional,preferred_from_05_window,"[287, 561, 408, 822]",348,685,,,,19.1:aux2,aux2,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""bottom"", ""scan_start"": 325, ""scan_end"": 390, ""candidate_x"": 347.0, ""run_start"": 713, ""run_end"": 581, ""run_len"": 133, ""min_run_length"": 10, ""base_x"": 347.0, ""base_y"": 581.0, ""internal_label_masked"": true, ""mask_x1"": 317, ""mask_x2"": 363, ""mask_top_y1"": 363, ""mask_top_y2"": 470, ""mask_bottom_y1"": 470, ""mask_bottom_y2"": 577, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 347.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": false, ""refined_y"": 581.0, ""refined_diag_support"": 1, ""segment_density"": 0.3559, ""refine_mode"": ""best_global_fallback"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux2"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center""}",opamp_structured,,,347.0,581.0
,,,,,,26,Terminal,component:5:26.3,,,5,,top,,,,,,,26.3,,False,26.3:t1,ok,0.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:5:26.3:t1,Terminal,,,False,N5,5,top,directional,directional_primary,"[342, 693, 355, 717]",348,711,,,,26.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4997}",bbox_side_center,,,348.43,711.37
,,,,,,26,Terminal,component:5:26.4,,,5,,bottom,,,,,,,26.4,,False,26.4:t1,ok,1.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:5:26.4:t1,Terminal,,,False,N6,6,bottom,directional,directional_primary,"[344, 292, 357, 316]",349,297,,,,26.4:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,350.18,296.76
,,,,,,26,Terminal,component:5:26.5,,,5,,right,,,,,,,26.5,,False,26.5:t1,ok,1.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:5:26.5:t1,Terminal,,,False,N9,9,right,directional,directional_primary,"[545, 584, 569, 597]",550,591,,,,26.5:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,550.5,590.05
,,,,,,26,Terminal,component:5:26.6,,,5,,right,,,,,,,26.6,,False,26.6:t1,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:5:26.6:t1,Terminal,,,False,N8,8,right,directional,directional_primary,"[545, 751, 569, 764]",550,756,,,,26.6:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,550.14,756.55
,,,,,,22,Resistor,component:5:22.4,,,5,,horizontal,,,,,,,22.4,,False,22.4:t1,ok,0.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:5:22.4:t1,Terminal,,,False,N9,9,left,directional,directional_primary,"[547, 585, 571, 598]",565,591,,,,22.4:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,564.98,591.39
,,,,,,22,Resistor,component:5:22.4,,,5,,horizontal,,,,,,,22.4,,False,22.4:t2,ok,0.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:22.4:t2,Terminal,,,False,N10,10,right,directional,directional_primary,"[601, 585, 625, 598]",606,591,,,,22.4:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,606.44,591.39
,,,,,,22,Resistor,component:5:22.5,,,5,,horizontal,,,,,,,22.5,,False,22.5:t1,ok,1.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:5:22.5:t1,Terminal,,,False,N7,7,left,directional,directional_primary,"[550, 474, 574, 487]",568,479,,,,22.5:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,567.76,480.5
,,,,,,22,Resistor,component:5:22.5,,,5,,horizontal,,,,,,,22.5,,False,22.5:t2,ok,1.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:22.5:t2,Terminal,,,False,N10,10,right,directional,directional_primary,"[605, 474, 629, 487]",610,479,,,,22.5:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,609.67,480.5
,,,,,,22,Resistor,component:5:22.6,,,5,,horizontal,,,,,,,22.6,,False,22.6:t1,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:5:22.6:t1,Terminal,,,False,N8,8,left,directional,directional_primary,"[549, 751, 573, 764]",567,756,,,,22.6:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,567.29,757.22
,,,,,,22,Resistor,component:5:22.6,,,5,,horizontal,,,,,,,22.6,,False,22.6:t2,ok,1.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:22.6:t2,Terminal,,,False,N10,10,right,directional,directional_primary,"[605, 751, 629, 764]",610,756,,,,22.6:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,610.5,757.22
,,,,,,9,GND,component:5:9.2,,,5,top,up,,,,,,,9.2,,False,9.2:t1,ok,0.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:9.2:t1,Terminal,,,False,N10,10,top,directional,directional_primary,"[656, 924, 669, 948]",662,942,,,,9.2:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 651, ""scan_end"": 674, ""scan_margin"": 2, ""probe_halfspan"": 3, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 662, ""anchor_offset_ratio"": 0.4815, ""max_score"": 14, ""keep_threshold"": 12, ""selected_run_start"": 8, ""selected_run_end"": 14, ""selected_run_length"": 7, ""selected_run_score"": 14}",two_terminal_side_peak,,,662.0,942.0
,,,,,,22,Resistor,component:5:22.7,,,5,,horizontal,,,,,,,22.7,,False,22.7:t1,ok,2.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:22.7:t1,Terminal,,,False,N10,10,left,directional,directional_primary,"[773, 309, 797, 322]",791,313,,,,22.7:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,790.52,315.04
,,,,,,22,Resistor,component:5:22.7,,,5,,horizontal,,,,,,,22.7,,False,22.7:t2,ok,2.0,matched_preferred,[],N13,,13,False,,,,,,,,,,terminal:5:22.7:t2,Terminal,,,False,N13,13,right,directional,directional_primary,"[831, 309, 855, 322]",836,313,,,,22.7:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,835.58,315.04
,,,,,,26,Terminal,component:5:26.7,,,5,,top,,,,,,,26.7,,False,26.7:t1,ok,0.0,matched_preferred,[],N11,,11,False,,,,,,,,,,terminal:5:26.7:t1,Terminal,,,False,N11,11,top,directional,directional_primary,"[820, 889, 833, 913]",826,907,,,,26.7:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5003}",bbox_side_center,,,826.27,906.61
,,,,,,19,Operational_Amplifier,component:5:19.2,,,5,,right,,,,,,,19.2,,False,19.2:in1,ok,2.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:19.2:in1,Terminal,,,False,N10,10,left,directional,directional_primary,"[705, 583, 729, 596]",723,591,,,,19.2:in1,in1,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 509, ""scan_end"": 626, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 589, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 589, ""selected_distance_to_center"": 21, ""kept_candidates"": 5, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in1"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""upper""}",opamp_structured,,,723.0,589.0
,,,,,,19,Operational_Amplifier,component:5:19.2,,,5,,right,,,,,,,19.2,,False,19.2:in2,ok,1.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:5:19.2:in2,Terminal,,,False,N10,10,left,directional,directional_primary,"[705, 756, 729, 769]",723,761,,,,19.2:in2,in2,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""left"", ""scan_axis"": ""y"", ""scan_start"": 703, ""scan_end"": 820, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 762, ""raw_scores_max"": 21.05, ""max_score"": 21.05, ""keep_threshold"": 19.366, ""selected_coord"": 762, ""selected_distance_to_center"": 0, ""kept_candidates"": 5, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""in2"", ""opamp_terminal_role"": ""input"", ""opamp_slot"": ""lower""}",opamp_structured,,,723.0,762.0
,,,,,,19,Operational_Amplifier,component:5:19.2,,,5,,right,,,,,,,19.2,,False,19.2:out,ok,1.0,matched_preferred,[],N13,,13,False,,,,,,,,,,terminal:5:19.2:out,Terminal,,,False,N13,13,right,directional,directional_primary,"[926, 666, 950, 679]",931,673,,,,19.2:out,out,"{""point_mode"": ""opamp_mandatory_wire_probe"", ""relative_position"": ""right"", ""scan_axis"": ""y"", ""scan_start"": 577, ""scan_end"": 752, ""probe_halfspan"": 2, ""probe_outward_len"": 14, ""probe_inward_len"": 1, ""probe_far_gap"": 2, ""probe_far_len"": 8, ""peak_coord"": 672, ""raw_scores_max"": 21.8, ""max_score"": 21.8, ""keep_threshold"": 20.056, ""selected_coord"": 672, ""selected_distance_to_center"": 8, ""kept_candidates"": 4, ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""out"", ""opamp_terminal_role"": ""output"", ""opamp_slot"": ""center""}",opamp_structured,,,931.0,672.0
,,,,,,19,Operational_Amplifier,component:5:19.2,,,5,,right,,,,,,,19.2,,False,19.2:aux1,ok,60.008,matched_preferred,[],N12,,12,False,,,,,,,,,,terminal:5:19.2:aux1,Terminal,,,False,N12,12,top,directional,preferred_from_05_window,"[823, 488, 834, 509]",827,507,,,,19.2:aux1,aux1,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""top"", ""scan_start"": 804, ""scan_end"": 869, ""candidate_x"": 844.0, ""run_start"": 443, ""run_end"": 482, ""run_len"": 40, ""min_run_length"": 10, ""base_x"": 844.0, ""base_y"": 482.0, ""internal_label_masked"": true, ""mask_x1"": 796, ""mask_x2"": 842, ""mask_top_y1"": 558, ""mask_top_y2"": 664, ""mask_bottom_y1"": 664, ""mask_bottom_y2"": 771, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 844.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": true, ""refined_y"": 584.0, ""refined_diag_support"": 4, ""segment_density"": 0.1738, ""refine_mode"": ""first_valid_from_edge"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux1"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center"", ""snapped_to_nearby_terminal"": true, ""snap_mode"": ""nearby_variable_terminal_project_to_output_diagonal"", ""neighbor_terminal_id"": ""26.8:t1"", ""neighbor_terminal_instance_id"": ""26.8"", ""neighbor_terminal_point"": [827.67, 491.5], ""pre_snap_point"": [844.0, 584.0], ""snapped_point"": [827.67, 567.4823], ""snap_center_band"": [800.35, 854.16], ""snap_top_region_y2"": 639.98, ""snap_refined_diag_support"": null, ""snap_refine_mode"": null, ""projected_output_terminal_id"": ""19.2:out"", ""projected_output_terminal_point"": [931.0, 672.0], ""projected_diagonal_slope"": 1.0115}",opamp_structured,,,827.67,567.4822988505747
