bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,16,Mosfet,component:7:16.1,,,7,,left,,,,,16.1,False,16.1:t3,high,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:7:16.1:t3,Terminal,,N2,2,bottom,directional,directional_primary,"[382, 814, 395, 838]",388,819,,,,16.1:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 338, ""scan_end"": 403, ""scan_margin"": 12, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 388, ""anchor_offset_ratio"": 0.8571, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 47, ""selected_run_end"": 54, ""selected_run_length"": 8, ""selected_run_score"": 84, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,388.0,819.0
,,,,,,9,GND,component:7:9.1,,,7,top,up,,,,,9.1,False,9.1:t1,high,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:7:9.1:t1,Terminal,,N2,2,top,directional,directional_primary,"[383, 847, 396, 871]",388,865,,,,9.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,388.93,865.02
,,,,,,22,Resistor,component:7:22.1,,,7,,vertical,,,,,22.1,False,22.1:t1,high,2.0,matched_preferred,[],N4,4,,,,,,,,,terminal:7:22.1:t1,Terminal,,N4,4,top,directional,directional_primary,"[661, 116, 674, 140]",665,134,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,666.71,133.58
,,,,,,22,Resistor,component:7:22.1,,,7,,vertical,,,,,22.1,False,22.1:t2,high,2.0,matched_preferred,[],N5,5,,,,,,,,,terminal:7:22.1:t2,Terminal,,N5,5,bottom,directional,directional_primary,"[661, 258, 674, 282]",665,263,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,666.71,263.19
,,,,,,16,Mosfet,component:7:16.2,,,7,,right,,,,,16.2,False,16.2:t1,high,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:7:16.2:t1,Terminal,,N6,6,right,directional,directional_primary,"[786, 458, 810, 471]",791,464,,,,16.2:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 430, ""scan_end"": 507, ""scan_margin"": 12, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 464, ""anchor_offset_ratio"": 0.471, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 31, ""selected_run_end"": 38, ""selected_run_length"": 8, ""selected_run_score"": 84, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""right""}",three_terminal_structured,,,791.0,464.0
,,,,,,16,Mosfet,component:7:16.2,,,7,,right,,,,,16.2,False,16.2:t2,high,1.0,matched_preferred,[],N5,5,,,,,,,,,terminal:7:16.2:t2,Terminal,,N5,5,top,directional,directional_primary,"[660, 369, 673, 393]",665,387,,,,16.2:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 654, ""scan_end"": 715, ""scan_margin"": 11, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 666, ""anchor_offset_ratio"": 0.1295, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 8, ""selected_run_end"": 15, ""selected_run_length"": 8, ""selected_run_score"": 84, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""right""}",three_terminal_structured,,,666.0,387.0
,,,,,,16,Mosfet,component:7:16.2,,,7,,right,,,,,16.2,False,16.2:t3,high,3.0,matched_preferred,[],N3,3,,,,,,,,,terminal:7:16.2:t3,Terminal,,N3,3,bottom,directional,directional_primary,"[656, 545, 669, 569]",665,550,,,,16.2:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 654, ""scan_end"": 715, ""scan_margin"": 11, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 662, ""anchor_offset_ratio"": 0.1007, ""max_score"": 126, ""keep_threshold"": 107, ""selected_run_start"": 6, ""selected_run_end"": 11, ""selected_run_length"": 6, ""selected_run_score"": 126, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""right""}",three_terminal_structured,,,662.0,550.0
,,,,,,26,Terminal,component:7:26.2,,,7,,left,,,,,26.2,False,26.2:t1,high,2.0,matched_preferred,[],N5,5,,,,,,,,,terminal:7:26.2:t1,Terminal,,N5,5,left,directional,directional_primary,"[760, 325, 784, 338]",778,329,,,,26.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,777.77,331.39
211,273,737,740,,,,,,,"[""16.1:t1"", ""26.1:t1""]",7,,,,,,,,,N1,,,,,,,,2,,,,,N1,1,net:7:N1,Net,63,,,,,,,,,,23,,,,,,,,,
388,391,804,881,,,,,,,"[""16.1:t3"", ""9.1:t1""]",7,,,,,,,,,N2,,,,,,,,2,,,,,N2,2,net:7:N2,Net,79,,,,,,,,,,26,,,,,,,,,
387,665,533,682,,,,,,,"[""16.1:t2"", ""16.2:t3""]",7,,,,,,,,,N3,,,,,,,,2,,,,,N3,3,net:7:N3,Net,425,,,,,,,,,,17,,,,,,,,,
625,709,58,150,,,,,,,"[""22.1:t1""]",7,,,,,,,,,N4,,,,,,,,1,,,,,N4,4,net:7:N4,Net,176,,,,,,,,,,4,,,,,,,,,
659,792,247,401,,,,,,,"[""16.2:t2"", ""22.1:t2"", ""26.2:t1""]",7,,,,,,,,,N5,,,,,,,,3,,,,,N5,5,net:7:N5,Net,293,,,,,,,,,,7,,,,,,,,,
776,856,461,475,,,,,,,"[""16.2:t1""]",7,,,,,,,,,N6,,,,,,,,1,,,,,N6,6,net:7:N6,Net,97,,,,,,,,,,15,,,,,,,,,
