bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,use_for_masking,use_for_terminals,x,y
785.23,855.43,729.61,805.24,20,Polarized_Capacitor,,,,0.804,,1,,vertical,,,,,20.5,,20.5,,,,,,,,,,,2,,,,component:1:20.5,Component,,,,,,,,,,,,two_terminal,,,True,True,,
886.34,964.75,588.42,694.96,6,Current_Source,,,,0.9169,,1,,vertical,,,,,6.3,,6.3,,,,,,,,,,,2,,,,component:1:6.3,Component,,,,,,,,,,,,two_terminal,,,True,True,,
991.81,1023.63,364.59,406.67,26,Terminal,,,,0.6791,,1,,left,,,,,26.4,,26.4,,,,,,,,,,,1,,,,component:1:26.4,Component,,,,,,,,,,,,variable_terminal,,,True,True,,
,,,,,,26,Terminal,component:1:26.1,,,1,,right,,,,,26.1,False,26.1:t1,high,0.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:26.1:t1,Terminal,,N1,1,right,directional,directional_primary,"[33, 380, 70, 393]",51,386,,,,26.1:t1,t1,,,51.05,385.96
,,,,,,6,Current_Source,component:1:6.1,,,1,,vertical,,,,,6.1,False,6.1:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:6.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[105, 563, 122, 608]",112,585,,,,6.1:t1,t1,,,113.39,585.1
,,,,,,6,Current_Source,component:1:6.1,,,1,,vertical,,,,,6.1,False,6.1:t2,high,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:6.1:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[105, 677, 122, 722]",112,699,,,,6.1:t2,t2,,,113.39,698.98
,,,,,,20,Polarized_Capacitor,component:1:20.1,,,1,,vertical,,,,,20.1,False,20.1:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:20.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[213, 707, 226, 744]",218,725,,,,20.1:t1,t1,,,218.87,724.66
,,,,,,20,Polarized_Capacitor,component:1:20.1,,,1,,vertical,,,,,20.1,False,20.1:t2,high,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:20.1:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[213, 790, 226, 827]",218,808,,,,20.1:t2,t2,,,218.87,808.38
,,,,,,22,Resistor,component:1:22.1,,,1,,horizontal,,,,,22.1,False,22.1:t1,high,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:22.1:t1,Terminal,,N1,1,left,directional,directional_primary,"[256, 382, 293, 395]",274,386,,,,22.1:t1,t1,,,273.99,387.94
,,,,,,22,Resistor,component:1:22.1,,,1,,horizontal,,,,,22.1,False,22.1:t2,high,2.0,matched_preferred,[],N2,2,,,,,,,,,terminal:1:22.1:t2,Terminal,,N2,2,right,directional,directional_primary,"[369, 382, 406, 395]",387,386,,,,22.1:t2,t2,,,386.66,387.94
,,,,,,20,Polarized_Capacitor,component:1:20.2,,,1,,horizontal,,,,,20.2,False,20.2:t1,high,0.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:20.2:t1,Terminal,,N1,1,left,directional,directional_primary,"[318, 666, 355, 679]",336,672,,,,20.2:t1,t1,,,335.64,672.33
,,,,,,20,Polarized_Capacitor,component:1:20.2,,,1,,horizontal,,,,,20.2,False,20.2:t2,high,0.0,matched_preferred,[],N4,4,,,,,,,,,terminal:1:20.2:t2,Terminal,,N4,4,right,directional,directional_primary,"[379, 666, 416, 679]",397,672,,,,20.2:t2,t2,,,396.87,672.33
,,,,,,26,Terminal,component:1:26.2,,,1,,bottom,,,,,26.2,False,26.2:t1,high,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:26.2:t1,Terminal,,N3,3,bottom,directional,directional_primary,"[497, 860, 510, 897]",503,878,,,,26.2:t1,t1,,,503.05,877.93
,,,,,,26,Terminal,component:1:26.3,,,1,,top,,,,,26.3,False,26.3:t1,high,0.0,matched_preferred,[],N4,4,,,,,,,,,terminal:1:26.3:t1,Terminal,,N4,4,top,directional,directional_primary,"[497, 693, 510, 730]",503,711,,,,26.3:t1,t1,,,503.27,711.47
,,,,,,25,Switch,component:1:25.1,,,1,,horizontal,,,,,25.1,True,25.1:t1,low,17.0,matched_single,"[""no_preferred_net_from_05"", ""matched_without_preferred_label"", ""used_fallback_search"", ""large_snap_distance"", ""sensitive_class_large_distance""]",N2,2,,,,,,,,,terminal:1:25.1:t1,Terminal,,,,left,circle,circle_fallback,"[422, 339, 483, 400]",452,386,,,,25.1:t1,t1,,,451.89,369.15
,,,,,,25,Switch,component:1:25.1,,,1,,horizontal,,,,,25.1,True,25.1:t2,low,17.0,matched_single,"[""no_preferred_net_from_05"", ""matched_without_preferred_label"", ""used_fallback_search"", ""large_snap_distance"", ""sensitive_class_large_distance""]",N5,5,,,,,,,,,terminal:1:25.1:t2,Terminal,,,,right,circle,circle_fallback,"[527, 339, 588, 400]",557,386,,,,25.1:t2,t2,,,556.89,369.15
,,,,,,6,Current_Source,component:1:6.2,,,1,,horizontal,,,,,6.2,False,6.2:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:6.2:t1,Terminal,,N1,1,left,directional,directional_primary,"[449, 93, 494, 110]",471,100,,,,6.2:t1,t1,,,471.36,101.36
,,,,,,6,Current_Source,component:1:6.2,,,1,,horizontal,,,,,6.2,False,6.2:t2,high,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:6.2:t2,Terminal,,N6,6,right,directional,directional_primary,"[532, 93, 577, 110]",554,100,,,,6.2:t2,t2,,,553.65,101.36
,,,,,,22,Resistor,component:1:22.2,,,1,,horizontal,,,,,22.2,False,22.2:t1,high,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:22.2:t1,Terminal,,N1,1,left,directional,directional_primary,"[442, 228, 479, 241]",460,232,,,,22.2:t1,t1,,,459.56,234.08
,,,,,,22,Resistor,component:1:22.2,,,1,,horizontal,,,,,22.2,False,22.2:t2,high,2.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:22.2:t2,Terminal,,N6,6,right,directional,directional_primary,"[556, 228, 593, 241]",574,232,,,,22.2:t2,t2,,,574.41,234.08
,,,,,,9,GND,component:1:9.1,,,1,top,up,,,,,9.1,False,9.1:t1,high,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:9.1:t1,Terminal,,N3,3,top,directional,directional_primary,"[587, 936, 600, 973]",593,954,,,,9.1:t1,t1,,,593.3,954.14
,,,,,,20,Polarized_Capacitor,component:1:20.3,,,1,,horizontal,,,,,20.3,False,20.3:t1,high,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:1:20.3:t1,Terminal,,N1,1,left,directional,directional_primary,"[591, 547, 628, 560]",609,551,,,,20.3:t1,t1,,,609.38,552.68
,,,,,,20,Polarized_Capacitor,component:1:20.3,,,1,,horizontal,,,,,20.3,False,20.3:t2,high,2.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:20.3:t2,Terminal,,N6,6,right,directional,directional_primary,"[651, 547, 688, 560]",669,551,,,,20.3:t2,t2,,,669.45,552.68
,,,,,,20,Polarized_Capacitor,component:1:20.4,,,1,,horizontal,,,,,20.4,False,20.4:t1,high,0.0,matched_preferred,[],N4,4,,,,,,,,,terminal:1:20.4:t1,Terminal,,N4,4,left,directional,directional_primary,"[623, 666, 660, 679]",641,672,,,,20.4:t1,t1,,,641.38,671.72
,,,,,,20,Polarized_Capacitor,component:1:20.4,,,1,,horizontal,,,,,20.4,False,20.4:t2,high,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:20.4:t2,Terminal,,N6,6,right,directional,directional_primary,"[682, 666, 719, 679]",700,672,,,,20.4:t2,t2,,,700.31,671.72
,,,,,,31,Voltage_Source,component:1:31.1,,,1,,horizontal,,,,,31.1,False,31.1:t1,high,1.0,matched_preferred,[],N5,5,,,,,,,,,terminal:1:31.1:t1,Terminal,,N5,5,left,directional,directional_primary,"[607, 377, 652, 394]",629,386,,,,31.1:t1,t1,,,628.82,385.0
,,,,,,31,Voltage_Source,component:1:31.1,,,1,,horizontal,,,,,31.1,False,31.1:t2,high,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:31.1:t2,Terminal,,N6,6,right,directional,directional_primary,"[752, 377, 797, 394]",774,386,,,,31.1:t2,t2,,,773.82,385.0
,,,,,,20,Polarized_Capacitor,component:1:20.5,,,1,,vertical,,,,,20.5,False,20.5:t1,high,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:20.5:t1,Terminal,,N6,6,top,directional,directional_primary,"[814, 708, 827, 745]",820,726,,,,20.5:t1,t1,,,820.33,725.61
,,,,,,20,Polarized_Capacitor,component:1:20.5,,,1,,vertical,,,,,20.5,False,20.5:t2,high,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:20.5:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[814, 791, 827, 828]",820,809,,,,20.5:t2,t2,,,820.33,809.24
,,,,,,6,Current_Source,component:1:6.3,,,1,,vertical,,,,,6.3,False,6.3:t1,high,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:6.3:t1,Terminal,,N6,6,top,directional,directional_primary,"[918, 562, 935, 607]",925,584,,,,6.3:t1,t1,,,925.55,584.42
,,,,,,6,Current_Source,component:1:6.3,,,1,,vertical,,,,,6.3,False,6.3:t2,high,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:1:6.3:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[918, 677, 935, 722]",925,699,,,,6.3:t2,t2,,,925.55,698.96
,,,,,,26,Terminal,component:1:26.4,,,1,,left,,,,,26.4,False,26.4:t1,high,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:26.4:t1,Terminal,,N6,6,left,directional,directional_primary,"[970, 380, 1007, 393]",988,386,,,,26.4:t1,t1,,,987.81,385.63
38,625,90,741,,,,,,,"[""20.1:t1"", ""20.2:t1"", ""20.3:t1"", ""22.1:t1"", ""22.2:t1"", ""26.1:t1"", ""6.1:t1"", ""6.2:t1""]",1,,,,,,,,,N1,,,,,,,,8,,,,,N1,1,net:1:N1,Net,2309,,,,,,,,,,4,,,,,,,
371,458,386,388,,,,,,,"[""22.1:t2""]",1,,,,,,,,,N2,,,,,,,,1,,,,,N2,2,net:1:N2,Net,88,,,,,,,,,,17,,,,,,,
109,926,684,970,,,,,,,"[""20.1:t2"", ""20.5:t2"", ""26.2:t1"", ""6.1:t2"", ""6.3:t2"", ""9.1:t1""]",1,,,,,,,,,N3,,,,,,,,6,,,,,N3,3,net:1:N3,Net,1647,,,,,,,,,,38,,,,,,,
382,655,657,727,,,,,,,"[""20.2:t2"", ""20.4:t1"", ""26.3:t1""]",1,,,,,,,,,N4,,,,,,,,3,,,,,N4,4,net:1:N4,Net,346,,,,,,,,,,37,,,,,,,
549,644,385,387,,,,,,,"[""31.1:t1""]",1,,,,,,,,,N5,,,,,,,,1,,,,,N5,5,net:1:N5,Net,96,,,,,,,,,,16,,,,,,,
544,1002,91,741,,,,,,,"[""20.3:t2"", ""20.4:t2"", ""20.5:t1"", ""22.2:t2"", ""26.4:t1"", ""31.1:t2"", ""6.2:t2"", ""6.3:t1""]",1,,,,,,,,,N6,,,,,,,,8,,,,,N6,6,net:1:N6,Net,2070,,,,,,,,,,5,,,,,,,
,,,,,,,,,,,2,,,1024,2.jpg,C:\Users\m.profilo\Desktop\tesi_diagrams_yolo\data\pilot_batch_v2\2.jpg,1024,,,2,,,,,,,7,,10,4,,10,,,diagram:2,Diagram,,,,,,,,,,06_match_terminals_to_nets,,,,,,,,
25.35,105.11,383.51,493.35,6,Current_Source,,,,0.9065,,2,,vertical,,,,,6.1,,6.1,,,,,,,,,,,2,,,,component:2:6.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
288.03,366.67,382.3,493.36,6,Current_Source,,,,0.8966,,2,,vertical,,,,,6.2,,6.2,,,,,,,,,,,2,,,,component:2:6.2,Component,,,,,,,,,,,,two_terminal,,,True,True,,
507.31,566.98,729.97,857.52,22,Resistor,,,,0.8494,,2,,vertical,,,,,22.1,,22.1,,,,,,,,,,,2,,,,component:2:22.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
519.81,612.07,345.69,530.97,18,NPN_Transistor,,,,0.8507,,2,,,,,,,18.1,,18.1,,,,,,,,,,,0,,,,component:2:18.1,Component,,,,,,,,,,,,multi_terminal,,,True,False,,
717.06,775.64,728.36,859.65,22,Resistor,,,,0.8629,,2,,vertical,,,,,22.2,,22.2,,,,,,,,,,,2,,,,component:2:22.2,Component,,,,,,,,,,,,two_terminal,,,True,True,,
727.36,815.05,347.16,534.95,18,NPN_Transistor,,,,0.7803,,2,,,,,,,18.2,,18.2,,,,,,,,,,,0,,,,component:2:18.2,Component,,,,,,,,,,,,multi_terminal,,,True,False,,
904.43,1011.2,578.33,691.98,2,Battery,,,,0.8133,,2,,,,,,,2.1,,2.1,,,,,,,,,,,2,,,,component:2:2.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
,,,,,,6,Current_Source,component:2:6.1,,,2,,vertical,,,,,6.1,False,6.1:t1,high,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:2:6.1:t1,Terminal,,N2,2,top,directional,directional_primary,"[57, 358, 74, 403]",66,380,,,,6.1:t1,t1,,,65.23,379.51
,,,,,,6,Current_Source,component:2:6.1,,,2,,vertical,,,,,6.1,False,6.1:t2,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:2:6.1:t2,Terminal,,N1,1,bottom,directional,directional_primary,"[57, 475, 74, 520]",66,497,,,,6.1:t2,t2,,,65.23,497.35
,,,,,,6,Current_Source,component:2:6.2,,,2,,vertical,,,,,6.2,False,6.2:t1,high,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:2:6.2:t1,Terminal,,N2,2,top,directional,directional_primary,"[319, 356, 336, 401]",327,378,,,,6.2:t1,t1,,,327.35,378.3
,,,,,,6,Current_Source,component:2:6.2,,,2,,vertical,,,,,6.2,False,6.2:t2,high,0.0,matched_preferred,[],N1,1,,,,,,,,,terminal:2:6.2:t2,Terminal,,N1,1,bottom,directional,directional_primary,"[319, 475, 336, 520]",327,497,,,,6.2:t2,t2,,,327.35,497.36
,,,,,,22,Resistor,component:2:22.1,,,2,,vertical,,,,,22.1,False,22.1:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:2:22.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[531, 708, 544, 745]",536,726,,,,22.1:t1,t1,,,537.14,725.97
,,,,,,22,Resistor,component:2:22.1,,,2,,vertical,,,,,22.1,False,22.1:t2,high,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:2:22.1:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[531, 844, 544, 881]",536,862,,,,22.1:t2,t2,,,537.14,861.52
,,,,,,22,Resistor,component:2:22.2,,,2,,vertical,,,,,22.2,False,22.2:t1,high,0.0,matched_preferred,[],N1,1,,,,,,,,,terminal:2:22.2:t1,Terminal,,N1,1,top,directional,directional_primary,"[740, 706, 753, 743]",746,724,,,,22.2:t1,t1,,,746.35,724.36
,,,,,,22,Resistor,component:2:22.2,,,2,,vertical,,,,,22.2,False,22.2:t2,high,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:2:22.2:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[740, 846, 753, 883]",746,864,,,,22.2:t2,t2,,,746.35,863.65
,,,,,,2,Battery,component:2:2.1,,,2,,,,,,,2.1,False,2.1:t1,high,3.0,matched_preferred,[],N4,4,,,,,,,,,terminal:2:2.1:t1,Terminal,,N4,4,top,directional,directional_primary,"[952, 556, 965, 593]",955,574,,,,2.1:t1,t1,,,957.82,574.33
,,,,,,2,Battery,component:2:2.1,,,2,,,,,,,2.1,False,2.1:t2,high,3.0,matched_preferred,[],N3,3,,,,,,,,,terminal:2:2.1:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[952, 678, 965, 715]",955,696,,,,2.1:t2,t2,,,957.82,695.98
61,747,485,742,,,,,,,"[""22.1:t1"", ""22.2:t1"", ""6.1:t2"", ""6.2:t2""]",2,,,,,,,,,N1,,,,,,,,4,,,,,N1,1,net:2:N1,Net,1640,,,,,,,,,,30,,,,,,,
13,801,90,393,,,,,,,"[""6.1:t1"", ""6.2:t1""]",2,,,,,,,,,N2,,,,,,,,2,,,,,N2,2,net:2:N2,Net,1949,,,,,,,,,,4,,,,,,,
486,1007,679,904,,,,,,,"[""2.1:t2"", ""22.1:t2"", ""22.2:t2""]",2,,,,,,,,,N3,,,,,,,,3,,,,,N3,3,net:2:N3,Net,856,,,,,,,,,,35,,,,,,,
812,958,438,591,,,,,,,"[""2.1:t1""]",2,,,,,,,,,N4,,,,,,,,1,,,,,N4,4,net:2:N4,Net,296,,,,,,,,,,26,,,,,,,
,,,,,,,,,,,3,,,1024,3.jpg,C:\Users\m.profilo\Desktop\tesi_diagrams_yolo\data\pilot_batch_v2\3.jpg,1024,,,3,,,,,,,12,,20,4,,20,,,diagram:3,Diagram,,,,,,,,,,06_match_terminals_to_nets,,,,,,,,
42.35,59.99,134.68,176.36,26,Terminal,,,,0.6199,,3,,right,,,,,26.1,,26.1,,,,,,,,,,,1,,,,component:3:26.1,Component,,,,,,,,,,,,variable_terminal,,,True,True,,
252.81,307.35,305.95,373.24,4,Capacitor,,,,0.8264,,3,,vertical,,,,,4.1,,4.1,,,,,,,,,,,2,,,,component:3:4.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
336.44,372.55,103.72,213.06,4,Capacitor,,,,0.7867,,3,,horizontal,,,,,4.2,,4.2,,,,,,,,,,,2,,,,component:3:4.2,Component,,,,,,,,,,,,two_terminal,,,True,True,,
415.91,453.04,785.86,896.69,4,Capacitor,,,,0.8087,,3,,horizontal,,,,,4.3,,4.3,,,,,,,,,,,2,,,,component:3:4.3,Component,,,,,,,,,,,,two_terminal,,,True,True,,
424.72,444.63,653.47,694.47,26,Terminal,,,,0.6914,,3,,top,,,,,26.2,,26.2,,,,,,,,,,,1,,,,component:3:26.2,Component,,,,,,,,,,,,variable_terminal,,,True,True,,
409.63,460.09,286.54,395.58,6,Current_Source,,,,0.9054,,3,,vertical,,,,,6.1,,6.1,,,,,,,,,,,2,,,,component:3:6.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
566.65,617.96,285.54,396.53,6,Current_Source,,,,0.9073,,3,,vertical,,,,,6.2,,6.2,,,,,,,,,,,2,,,,component:3:6.2,Component,,,,,,,,,,,,two_terminal,,,True,True,,
583.21,601.77,912.39,949.39,26,Terminal,,,,0.7143,,3,,top,,,,,26.3,,26.3,,,,,,,,,,,1,,,,component:3:26.3,Component,,,,,,,,,,,,variable_terminal,,,True,True,,
565.87,619.46,651.52,719.02,4,Capacitor,,,,0.8341,,3,,vertical,,,,,4.4,,4.4,,,,,,,,,,,2,,,,component:3:4.4,Component,,,,,,,,,,,,two_terminal,,,True,True,,
726.21,763.34,278.51,404.75,22,Resistor,,,,0.8067,,3,,vertical,,,,,22.1,,22.1,,,,,,,,,,,2,,,,component:3:22.1,Component,,,,,,,,,,,,two_terminal,,,True,True,,
871.83,925.05,491.1,565.37,4,Capacitor,,,,0.7826,,3,,vertical,,,,,4.5,,4.5,,,,,,,,,,,2,,,,component:3:4.5,Component,,,,,,,,,,,,two_terminal,,,True,True,,
968.37,985.58,134.41,176.17,26,Terminal,,,,0.6387,,3,,left,,,,,26.4,,26.4,,,,,,,,,,,1,,,,component:3:26.4,Component,,,,,,,,,,,,variable_terminal,,,True,True,,
,,,,,,26,Terminal,component:3:26.1,,,3,,right,,,,,26.1,False,26.1:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:26.1:t1,Terminal,,N1,1,right,directional,directional_primary,"[46, 150, 83, 163]",64,155,,,,26.1:t1,t1,,,63.99,155.52
,,,,,,4,Capacitor,component:3:4.1,,,3,,vertical,,,,,4.1,False,4.1:t1,high,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:4.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[274, 284, 287, 321]",278,302,,,,4.1:t1,t1,,,280.08,301.95
,,,,,,4,Capacitor,component:3:4.1,,,3,,vertical,,,,,4.1,False,4.1:t2,high,2.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:4.1:t2,Terminal,,N2,2,bottom,directional,directional_primary,"[274, 359, 287, 396]",278,377,,,,4.1:t2,t2,,,280.08,377.24
,,,,,,4,Capacitor,component:3:4.2,,,3,,horizontal,,,,,4.2,False,4.2:t1,high,3.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:4.2:t1,Terminal,,N1,1,left,directional,directional_primary,"[314, 152, 351, 165]",332,155,,,,4.2:t1,t1,,,332.44,158.39
,,,,,,4,Capacitor,component:3:4.2,,,3,,horizontal,,,,,4.2,False,4.2:t2,high,3.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:4.2:t2,Terminal,,N3,3,right,directional,directional_primary,"[359, 152, 396, 165]",377,155,,,,4.2:t2,t2,,,376.55,158.39
,,,,,,4,Capacitor,component:3:4.3,,,3,,horizontal,,,,,4.3,False,4.3:t1,high,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:4.3:t1,Terminal,,N1,1,left,directional,directional_primary,"[394, 835, 431, 848]",412,842,,,,4.3:t1,t1,,,411.91,841.28
,,,,,,4,Capacitor,component:3:4.3,,,3,,horizontal,,,,,4.3,False,4.3:t2,high,1.0,matched_preferred,[],N4,4,,,,,,,,,terminal:3:4.3:t2,Terminal,,N4,4,right,directional,directional_primary,"[439, 835, 476, 848]",457,842,,,,4.3:t2,t2,,,457.04,841.28
,,,,,,26,Terminal,component:3:26.2,,,3,,top,,,,,26.2,False,26.2:t1,high,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:26.2:t1,Terminal,,N2,2,top,directional,directional_primary,"[429, 631, 442, 668]",435,649,,,,26.2:t1,t1,,,434.68,649.47
,,,,,,6,Current_Source,component:3:6.1,,,3,,vertical,,,,,6.1,False,6.1:t1,high,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:6.1:t1,Terminal,,N3,3,top,directional,directional_primary,"[427, 261, 444, 306]",435,283,,,,6.1:t1,t1,,,434.86,282.54
,,,,,,6,Current_Source,component:3:6.1,,,3,,vertical,,,,,6.1,False,6.1:t2,high,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:6.1:t2,Terminal,,N2,2,bottom,directional,directional_primary,"[427, 378, 444, 423]",435,400,,,,6.1:t2,t2,,,434.86,399.58
,,,,,,6,Current_Source,component:3:6.2,,,3,,vertical,,,,,6.2,False,6.2:t1,high,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:6.2:t1,Terminal,,N3,3,top,directional,directional_primary,"[584, 260, 601, 305]",591,282,,,,6.2:t1,t1,,,592.31,281.54
,,,,,,6,Current_Source,component:3:6.2,,,3,,vertical,,,,,6.2,False,6.2:t2,high,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:6.2:t2,Terminal,,N2,2,bottom,directional,directional_primary,"[584, 379, 601, 424]",591,401,,,,6.2:t2,t2,,,592.31,400.53
