bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_semantic_terminal_names,connected_terminal_display_ids,connected_terminal_ids,diagram_id,display_name,display_terminal_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,semantic_confidence,semantic_direction,semantic_evidence_type,semantic_polarity,semantic_resolution_mode,semantic_role_family,semantic_slot,semantic_terminal_id,semantic_terminal_name,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,9,GND,component:15:9.1,,,,,15,t1,9.1:t1,top,up,,,,,,,9.1,,False,9.1:t1,ok,1.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:15:9.1:t1,Terminal,,,False,N1,1,top,directional,directional_primary,"[61, 620, 74, 644]",,,,,,,,,,66,638,,,,9.1:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,67.26,637.75
,,,,,,25,Switch,component:15:25.1,,,,,15,t1,25.1:t1,,horizontal,,,,,,,25.1,,False,25.1:t1,ok,1.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:15:25.1:t1,Terminal,,,False,N2,2,left,directional,directional_primary,"[35, 102, 88, 127]",,,,,,,,,,77,113,,,,25.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 90, ""scan_end"": 177, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 114, ""anchor_offset_ratio"": 0.3107, ""max_score"": 117, ""keep_threshold"": 99, ""selected_run_start"": 21, ""selected_run_end"": 27, ""selected_run_length"": 7, ""selected_run_score"": 115}",two_terminal_side_peak,,,77.0,114.0
,,,,,,25,Switch,component:15:25.1,,,,,15,t2,25.1:t2,,horizontal,,,,,,,25.1,,False,25.1:t2,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:15:25.1:t2,Terminal,,,False,N3,3,right,directional,directional_primary,"[239, 102, 292, 127]",,,,,,,,,,249,113,,,,25.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 90, ""scan_end"": 177, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 114, ""anchor_offset_ratio"": 0.3107, ""max_score"": 112, ""keep_threshold"": 95, ""selected_run_start"": 20, ""selected_run_end"": 27, ""selected_run_length"": 8, ""selected_run_score"": 112}",two_terminal_side_peak,,,249.0,114.0
,,,,,,9,GND,component:15:9.2,,,,,15,t1,9.2:t1,top,up,,,,,,,9.2,,False,9.2:t1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:15:9.2:t1,Terminal,,,False,N4,4,top,directional,directional_primary,"[294, 520, 307, 544]",,,,,,,,,,300,538,,,,9.2:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,300.23,537.96
,,,,,,5,Connector,component:15:5.1,,,,,15,pin1,5.1:pin1,,vertical,,,,,,,5.1,,False,5.1:pin1,ok,0.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:15:5.1:pin1,Terminal,,,False,N3,3,left,directional,directional_primary,"[358, 109, 377, 120]",,,,,,,,,,372,114,,,,5.1:pin1,pin1,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.1161}",bbox_side_center,,,371.68,113.89
,,,,,,5,Connector,component:15:5.1,,,,,15,pin2,5.1:pin2,,vertical,,,,,,,5.1,,False,5.1:pin2,ok,0.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:15:5.1:pin2,Terminal,,,False,N6,6,right,directional,directional_primary,"[474, 239, 493, 250]",,,,,,,,,,478,244,,,,5.1:pin2,pin2,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.372}",bbox_side_center,,,478.41,243.95
,,,,,,5,Connector,component:15:5.1,,,,,15,pin3,5.1:pin3,,vertical,,,,,,,5.1,,False,5.1:pin3,ok,0.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:15:5.1:pin3,Terminal,,,False,N5,5,right,directional,directional_primary,"[474, 369, 493, 380]",,,,,,,,,,478,374,,,,5.1:pin3,pin3,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.628}",bbox_side_center,,,478.41,374.05
,,,,,,5,Connector,component:15:5.1,,,,,15,pin4,5.1:pin4,,vertical,,,,,,,5.1,,False,5.1:pin4,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:15:5.1:pin4,Terminal,,,False,N4,4,left,directional,directional_primary,"[358, 499, 377, 510]",,,,,,,,,,372,504,,,,5.1:pin4,pin4,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.8839}",bbox_side_center,,,371.68,504.11
,,,,,,13,Lamp,component:15:13.1,,,,,15,t1,13.1:t1,,horizontal,,,,,,,13.1,,False,13.1:t1,ok,2.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:15:13.1:t1,Terminal,,,False,N5,5,left,directional,directional_primary,"[634, 370, 658, 383]",,,,,,,,,,652,374,,,,13.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,651.84,375.54
,,,,,,13,Lamp,component:15:13.1,,,,,15,t2,13.1:t2,,horizontal,,,,,,,13.1,,False,13.1:t2,ok,2.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:15:13.1:t2,Terminal,,,False,N7,7,right,directional,directional_primary,"[810, 370, 834, 383]",,,,,,,,,,815,374,,,,13.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,815.04,375.54
,,,,,,22,Resistor,component:15:22.1,,,,,15,t1,22.1:t1,,horizontal,,,,,,,22.1,,False,22.1:t1,ok,1.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:15:22.1:t1,Terminal,,,False,N6,6,left,directional,directional_primary,"[669, 238, 693, 251]",,,,,,,,,,687,243,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,687.09,243.94
,,,,,,22,Resistor,component:15:22.1,,,,,15,t2,22.1:t2,,horizontal,,,,,,,22.1,,False,22.1:t2,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:15:22.1:t2,Terminal,,,False,N8,8,right,directional,directional_primary,"[853, 238, 877, 251]",,,,,,,,,,858,243,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,858.28,243.94
,,,,,,9,GND,component:15:9.3,,,,,15,t1,9.3:t1,top,up,,,,,,,9.3,,False,9.3:t1,ok,0.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:15:9.3:t1,Terminal,,,False,N7,7,top,directional,directional_primary,"[853, 493, 866, 517]",,,,,,,,,,859,511,,,,9.3:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,858.58,510.89
,,,,,,9,GND,component:15:9.4,,,,,15,t1,9.4:t1,top,up,,,,,,,9.4,,False,9.4:t1,ok,0.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:15:9.4:t1,Terminal,,,False,N9,9,top,directional,directional_primary,"[905, 647, 918, 671]",,,,,,,,,,911,665,,,,9.4:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,910.91,664.65
,,,,,,12,LED,component:15:12.1,,,,,15,anode,12.1:anode,,vertical,,,,,,,12.1,,False,12.1:anode,ok,0.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:15:12.1:t1,Terminal,,,False,N8,8,top,directional,directional_primary,"[905, 349, 918, 373]",0.1724,,symbol_heuristic,anode,diode_cathode_from_bar,polarity,other_side,12.1:anode,anode,911,367,,,,12.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 877, ""scan_end"": 1019, ""scan_margin"": 13, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 911, ""anchor_offset_ratio"": 0.2798, ""max_score"": 98, ""keep_threshold"": 83, ""selected_run_start"": 30, ""selected_run_end"": 38, ""selected_run_length"": 9, ""selected_run_score"": 98}",two_terminal_side_peak,,,911.0,367.0
,,,,,,12,LED,component:15:12.1,,,,,15,cathode,12.1:cathode,,vertical,,,,,,,12.1,,False,12.1:cathode,ok,0.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:15:12.1:t2,Terminal,,,False,N9,9,bottom,directional,directional_primary,"[905, 506, 918, 530]",0.1724,,symbol_heuristic,cathode,diode_cathode_from_bar,polarity,marker_side,12.1:cathode,cathode,911,511,,,,12.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 877, ""scan_end"": 1019, ""scan_margin"": 13, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 911, ""anchor_offset_ratio"": 0.2798, ""max_score"": 98, ""keep_threshold"": 83, ""selected_run_start"": 30, ""selected_run_end"": 38, ""selected_run_length"": 9, ""selected_run_score"": 98}",two_terminal_side_peak,,,911.0,511.0
66,68,442,652,,,,,,,"[""negative""]","[""2.1:negative"", ""9.1:t1""]","[""2.1:t2"", ""9.1:t1""]",15,,,,,,,,,,,,False,,N1,,,,,,,,,[8],,2,,,,,N1,1,net:15:N1,Net,211,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
66,81,113,372,,,,,,,"[""positive""]","[""2.1:positive"", ""25.1:t1""]","[""2.1:t1"", ""25.1:t1""]",15,,,,,,,,,,,,False,,N2,,,,,,,,,[3],,2,,,,,N2,2,net:15:N2,Net,273,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,
243,377,104,115,,,,,,,[],"[""25.1:t2"", ""5.1:pin1""]","[""25.1:t2"", ""5.1:pin1""]",15,,,,,,,,,,,,False,,N3,,,,,,,,,[2],,2,,,,,N3,3,net:15:N3,Net,145,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
300,377,483,552,,,,,,,[],"[""5.1:pin4"", ""9.2:t1""]","[""5.1:pin4"", ""9.2:t1""]",15,,,,,,,,,,,,False,,N4,,,,,,,,,[9],,2,,,,,N4,4,net:15:N4,Net,146,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,
472,668,369,379,,,,,,,[],"[""13.1:t1"", ""5.1:pin3""]","[""13.1:t1"", ""5.1:pin3""]",15,,,,,,,,,,,,False,,N5,,,,,,,,,[6],,2,,,,,N5,5,net:15:N5,Net,207,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
472,701,239,249,,,,,,,[],"[""22.1:t1"", ""5.1:pin2""]","[""22.1:t1"", ""5.1:pin2""]",15,,,,,,,,,,,,False,,N6,,,,,,,,,[4],,2,,,,,N6,6,net:15:N6,Net,239,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
801,859,374,525,,,,,,,[],"[""13.1:t2"", ""9.3:t1""]","[""13.1:t2"", ""9.3:t1""]",15,,,,,,,,,,,,False,,N7,,,,,,,,,[7],,2,,,,,N7,7,net:15:N7,Net,211,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,
844,911,243,381,,,,,,,"[""anode""]","[""12.1:anode"", ""22.1:t2""]","[""12.1:t1"", ""22.1:t2""]",15,,,,,,,,,,,,False,,N8,,,,,,,,,[5],,2,,,,,N8,8,net:15:N8,Net,203,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,
911,911,498,679,,,,,,,"[""cathode""]","[""12.1:cathode"", ""9.4:t1""]","[""12.1:t2"", ""9.4:t1""]",15,,,,,,,,,,,,False,,N9,,,,,,,,,[10],,2,,,,,N9,9,net:15:N9,Net,182,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,
,,,,,,,,,,,,,16,,,,,691,16.png,C:\Users\m.profilo\Desktop\tesi_diagrams_yolo\data\batch_v9_1_primo_set_analog_meter_connector_transformer\16.png,1268,,,,,,16,,,,,,,,,,9,,17,8,,17,,,diagram:16,Diagram,,,,,,,,,,,,,,,,,,,,,06_match_terminals_to_nets,,,,,,,,,,
10.35,90.94,600.54,660.21,9,GND,,,,0.799,,,,16,,,top,up,,,,,,,9.1,,,9.1,,,,,,,,,,,,,,1,,,,component:16:9.1,Component,,,,,,,,,,,,,,,,,,,,,,,one_terminal,,,,,True,True,,
66.97,227.12,435.04,534.06,25,Switch,,,,0.5106,,,,16,,,,horizontal,,,,,,,25.1,,,25.1,,,,,,,,,,,,,,2,,,,component:16:25.1,Component,,,,,,,,,,,,,,,,,,,,,,,two_terminal,,,,,True,True,,
228.84,312.64,627.63,684.46,9,GND,,,,0.8088,,,,16,,,top,up,,,,,,,9.2,,,9.2,,,,,,,,,,,,,,1,,,,component:16:9.2,Component,,,,,,,,,,,,,,,,,,,,,,,one_terminal,,,,,True,True,,
341.02,447.9,144.16,650.21,5,Connector,,,,0.8052,,,,16,,,,vertical,,,,,,,5.1,,,5.1,,,,,,,,,,,,,,4,,,,component:16:5.1,Component,,,,,,,,,,,,,,,,,,,,,,,multi_terminal,,,,,True,True,,
616.88,783.16,288.35,378.62,22,Resistor,,,,0.854,,,,16,,,,horizontal,,,,,,,22.1,,,22.1,,,,,,,,,,,,,,2,,,,component:16:22.1,Component,,,,,,,,,,,,,,,,,,,,,,,two_terminal,,,,,True,True,,
615.84,786.08,160.23,243.93,22,Resistor,,,,0.8544,,,,16,,,,horizontal,,,,,,,22.2,,,22.2,,,,,,,,,,,,,,2,,,,component:16:22.2,Component,,,,,,,,,,,,,,,,,,,,,,,two_terminal,,,,,True,True,,
946.87,1104.61,258.28,405.01,13,Lamp,,,,0.8872,,,,16,,,,horizontal,,,,,,,13.1,,,13.1,,,,,,,,,,,,,,2,,,,component:16:13.1,Component,,,,,,,,,,,,,,,,,,,,,,,two_terminal,,,,,True,True,,
982.0,1104.0,69.0,251.0,12,LED,,,,0.6,,,,16,,,,horizontal,,,,,,,12.1,,,12.1,,,,,,,,,,,,,,2,,,,component:16:12.1,Component,,,,,,,,,,,,,,,,,,,,,,,two_terminal,,,,,True,True,,
1177.84,1261.95,524.27,583.37,9,GND,,,,0.7765,,,,16,,,top,up,,,,,,,9.3,,,9.3,,,,,,,,,,,,,,1,,,,component:16:9.3,Component,,,,,,,,,,,,,,,,,,,,,,,one_terminal,,,,,True,True,,
,,,,,,9,GND,component:16:9.1,,,,,16,t1,9.1:t1,top,up,,,,,,,9.1,,False,9.1:t1,ok,2.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:16:9.1:t1,Terminal,,,False,N1,1,top,directional,directional_primary,"[45, 579, 58, 603]",,,,,,,,,,49,597,,,,9.1:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,50.64,596.54
,,,,,,25,Switch,component:16:25.1,,,,,16,t1,25.1:t1,,horizontal,,,,,,,25.1,,False,25.1:t1,ok,1.0,matched_preferred,[],N1,,1,False,,,,,,,,,,terminal:16:25.1:t1,Terminal,,,False,N1,1,left,directional,directional_primary,"[21, 449, 74, 474]",,,,,,,,,,63,460,,,,25.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 443, ""scan_end"": 526, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 461, ""anchor_offset_ratio"": 0.2626, ""max_score"": 112, ""keep_threshold"": 95, ""selected_run_start"": 14, ""selected_run_end"": 21, ""selected_run_length"": 8, ""selected_run_score"": 112}",two_terminal_side_peak,,,63.0,461.0
,,,,,,25,Switch,component:16:25.1,,,,,16,t2,25.1:t2,,horizontal,,,,,,,25.1,,False,25.1:t2,ok,1.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:16:25.1:t2,Terminal,,,False,N2,2,right,directional,directional_primary,"[221, 449, 274, 474]",,,,,,,,,,231,460,,,,25.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 443, ""scan_end"": 526, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 461, ""anchor_offset_ratio"": 0.2626, ""max_score"": 112, ""keep_threshold"": 95, ""selected_run_start"": 14, ""selected_run_end"": 21, ""selected_run_length"": 8, ""selected_run_score"": 112}",two_terminal_side_peak,,,231.0,461.0
,,,,,,9,GND,component:16:9.2,,,,,16,t1,9.2:t1,top,up,,,,,,,9.2,,False,9.2:t1,ok,1.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:16:9.2:t1,Terminal,,,False,N3,3,top,directional,directional_primary,"[265, 606, 278, 630]",,,,,,,,,,270,624,,,,9.2:t1,t1,"{""point_mode"": ""one_terminal_axis_center"", ""anchor_offset_ratio"": 0.5}",two_terminal_side_peak,,,270.74,623.63
,,,,,,5,Connector,component:16:5.1,,,,,16,pin1,5.1:pin1,,vertical,,,,,,,5.1,,False,5.1:pin1,ok,0.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:16:5.1:pin1,Terminal,,,False,N4,4,right,directional,directional_primary,"[448, 196, 467, 207]",,,,,,,,,,452,201,,,,5.1:pin1,pin1,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.1126}",bbox_side_center,,,451.9,201.14
,,,,,,5,Connector,component:16:5.1,,,,,16,pin2,5.1:pin2,,vertical,,,,,,,5.1,,False,5.1:pin2,ok,0.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:16:5.1:pin2,Terminal,,,False,N5,5,right,directional,directional_primary,"[448, 326, 467, 337]",,,,,,,,,,452,331,,,,5.1:pin2,pin2,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.3696}",bbox_side_center,,,451.9,331.2
,,,,,,5,Connector,component:16:5.1,,,,,16,pin3,5.1:pin3,,vertical,,,,,,,5.1,,False,5.1:pin3,ok,0.0,matched_preferred,[],N2,,2,False,,,,,,,,,,terminal:16:5.1:pin3,Terminal,,,False,N2,2,left,directional,directional_primary,"[323, 456, 342, 467]",,,,,,,,,,337,461,,,,5.1:pin3,pin3,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.6265}",bbox_side_center,,,337.02,461.2
,,,,,,5,Connector,component:16:5.1,,,,,16,pin4,5.1:pin4,,vertical,,,,,,,5.1,,False,5.1:pin4,ok,0.0,matched_preferred,[],N3,,3,False,,,,,,,,,,terminal:16:5.1:pin4,Terminal,,,False,N3,3,left,directional,directional_primary,"[323, 586, 342, 597]",,,,,,,,,,337,591,,,,5.1:pin4,pin4,"{""point_mode"": ""bbox_side_anchor_ratio"", ""anchor_offset_ratio"": 0.8834}",bbox_side_center,,,337.02,591.2
,,,,,,22,Resistor,component:16:22.1,,,,,16,t1,22.1:t1,,horizontal,,,,,,,22.1,,False,22.1:t1,ok,3.0,matched_preferred,[],N5,,5,False,,,,,,,,,,terminal:16:22.1:t1,Terminal,,,False,N5,5,left,directional,directional_primary,"[595, 327, 619, 340]",,,,,,,,,,613,330,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,612.88,333.49
,,,,,,22,Resistor,component:16:22.1,,,,,16,t2,22.1:t2,,horizontal,,,,,,,22.1,,False,22.1:t2,ok,3.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:16:22.1:t2,Terminal,,,False,N6,6,right,directional,directional_primary,"[782, 327, 806, 340]",,,,,,,,,,787,330,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,787.16,333.49
,,,,,,22,Resistor,component:16:22.2,,,,,16,t1,22.2:t1,,horizontal,,,,,,,22.2,,False,22.2:t1,ok,2.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:16:22.2:t1,Terminal,,,False,N4,4,left,directional,directional_primary,"[594, 196, 618, 209]",,,,,,,,,,612,200,,,,22.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,611.84,202.08
,,,,,,22,Resistor,component:16:22.2,,,,,16,t2,22.2:t2,,horizontal,,,,,,,22.2,,False,22.2:t2,ok,2.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:16:22.2:t2,Terminal,,,False,N7,7,right,directional,directional_primary,"[785, 196, 809, 209]",,,,,,,,,,790,200,,,,22.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,790.08,202.08
,,,,,,13,Lamp,component:16:13.1,,,,,16,t1,13.1:t1,,horizontal,,,,,,,13.1,,False,13.1:t1,ok,1.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:16:13.1:t1,Terminal,,,False,N6,6,left,directional,directional_primary,"[925, 326, 949, 339]",,,,,,,,,,943,331,,,,13.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,942.87,331.64
,,,,,,13,Lamp,component:16:13.1,,,,,16,t2,13.1:t2,,horizontal,,,,,,,13.1,,False,13.1:t2,ok,1.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:16:13.1:t2,Terminal,,,False,N8,8,right,directional,directional_primary,"[1104, 326, 1128, 339]",,,,,,,,,,1109,331,,,,13.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,1108.61,331.64
