bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
640.77,705.17,491.33,581.89,12,LED,,,,0.8365,,3,,vertical,,,,,12.1,,12.1,,,,,,,,,,,2,,,,component:3:12.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
718.26,758.29,971.04,1018.76,9,GND,,,,0.8228,,3,top,up,,,,,9.2,,9.2,,,,,,,,,,,1,,,,component:3:9.2,Component,,,,,,,,,,,,one_terminal,,,,,True,True,,
707.49,769.55,651.73,769.03,15,Meter,,,,0.908,,3,,horizontal,,,,,15.2,,15.2,,,,,,,,,,,2,,,,component:3:15.2,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
768.87,793.09,782.69,848.56,9,GND,,,,0.7819,,3,right,right,,,,,9.3,,9.3,,,,,,,,,,,1,,,,component:3:9.3,Component,,,,,,,,,,,,one_terminal,,,,,True,True,,
777.72,837.92,202.3,349.5,27,Thermistor,,,,0.7843,,3,,vertical,,,,,27.1,,27.1,,,,,,,,,,,2,,,,component:3:27.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
792.09,826.19,494.21,592.36,4,Capacitor,,,,0.6469,,3,,vertical,,,,,4.1,,4.1,,,,,,,,,,,2,,,,component:3:4.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
937.02,981.94,142.26,219.37,26,Terminal,,,,0.7887,,3,,vertical,,,,,26.1,,26.1,,,,,,,,,,,2,,,,component:3:26.1,Component,,,,,,,,,,,,variable_terminal,,,,,True,True,,
929.54,989.67,311.67,436.54,13,Lamp,,,,0.952,,3,,vertical,,,,,13.1,,13.1,,,,,,,,,,,2,,,,component:3:13.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
,,,,,,2,Battery,component:3:2.1,,,3,,,,,,,2.1,False,2.1:t1,ok,1.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:2.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[114, 162, 127, 186]",119,180,,,,2.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,120.02,179.91
,,,,,,2,Battery,component:3:2.1,,,3,,,,,,,2.1,False,2.1:t2,ok,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:2.1:t2,Terminal,,N2,2,bottom,directional,directional_primary,"[114, 295, 127, 319]",119,300,,,,2.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,120.02,300.08
,,,,,,25,Switch,component:3:25.1,,,3,,horizontal,,,,,25.1,False,25.1:t1,ok,9.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:25.1:t1,Terminal,,N1,1,left,directional,directional_primary,"[187, 80, 226, 101]",217,99,,,,25.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,217.1,90.07
,,,,,,25,Switch,component:3:25.1,,,3,,horizontal,,,,,25.1,False,25.1:t2,ok,9.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:25.1:t2,Terminal,,N3,3,right,directional,directional_primary,"[304, 80, 343, 101]",312,99,,,,25.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,311.76,90.07
,,,,,,15,Meter,component:3:15.1,,,3,,vertical,,,,,15.1,False,15.1:t1,ok,1.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:15.1:t1,Terminal,,N3,3,top,directional,directional_primary,"[381, 234, 398, 263]",388,256,,,,15.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,389.23,255.57
,,,,,,15,Meter,component:3:15.1,,,3,,vertical,,,,,15.1,False,15.1:t2,ok,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:15.1:t2,Terminal,,N2,2,bottom,directional,directional_primary,"[381, 380, 398, 409]",388,386,,,,15.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,389.23,386.15
,,,,,,8,Fuse,component:3:8.1,,,3,,horizontal,,,,,8.1,False,8.1:t1,ok,2.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:8.1:t1,Terminal,,N3,3,left,directional,directional_primary,"[418, 95, 442, 108]",436,99,,,,8.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,435.86,101.05
,,,,,,8,Fuse,component:3:8.1,,,3,,horizontal,,,,,8.1,False,8.1:t2,ok,2.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:8.1:t2,Terminal,,N8,8,right,directional,directional_primary,"[520, 95, 544, 108]",525,99,,,,8.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,525.22,101.05
,,,,,,7,Diode,component:3:7.1,,,3,,horizontal,,,,,7.1,False,7.1:t1,ok,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:7.1:t1,Terminal,,N2,2,left,directional,directional_primary,"[459, 924, 483, 961]",477,941,,,,7.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 906, ""scan_end"": 982, ""scan_margin"": 7, ""probe_halfspan"": 5, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 942, ""anchor_offset_ratio"": 0.4778, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 33, ""selected_run_end"": 38, ""selected_run_length"": 6, ""selected_run_score"": 84}",two_terminal_side_peak,,,477.0,942.0
,,,,,,7,Diode,component:3:7.1,,,3,,horizontal,,,,,7.1,False,7.1:t2,ok,1.0,matched_preferred,[],N4,4,,,,,,,,,terminal:3:7.1:t2,Terminal,,N4,4,right,directional,directional_primary,"[523, 924, 547, 961]",528,941,,,,7.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 906, ""scan_end"": 982, ""scan_margin"": 7, ""probe_halfspan"": 5, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 942, ""anchor_offset_ratio"": 0.4778, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 33, ""selected_run_end"": 38, ""selected_run_length"": 6, ""selected_run_score"": 84}",two_terminal_side_peak,,,528.0,942.0
,,,,,,17,Motor,component:3:17.1,,,3,,horizontal,,,,,17.1,False,17.1:t1,ok,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:17.1:t1,Terminal,,N2,2,left,directional,directional_primary,"[441, 704, 465, 717]",459,710,,,,17.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,459.44,710.3
,,,,,,17,Motor,component:3:17.1,,,3,,horizontal,,,,,17.1,False,17.1:t2,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:17.1:t2,Terminal,,N5,5,right,directional,directional_primary,"[559, 704, 583, 717]",564,710,,,,17.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,564.28,710.3
,,,,,,9,GND,component:3:9.1,,,3,right,right,,,,,9.1,False,9.1:t1,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:9.1:t1,Terminal,,N5,5,right,directional,directional_primary,"[641, 748, 665, 761]",646,754,,,,9.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 728, ""scan_end"": 783, ""scan_margin"": 5, ""probe_halfspan"": 3, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 754, ""anchor_offset_ratio"": 0.4769, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 26, ""selected_run_end"": 27, ""selected_run_length"": 2, ""selected_run_score"": 84}",two_terminal_side_peak,,,646.0,754.0
,,,,,,10,Inductor,component:3:10.1,,,3,,horizontal,,,,,10.1,False,10.1:t1,ok,0.0,matched_preferred,[],N4,4,,,,,,,,,terminal:3:10.1:t1,Terminal,,N4,4,left,directional,directional_primary,"[601, 931, 640, 952]",631,941,,,,10.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 919, ""scan_end"": 959, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 941, ""anchor_offset_ratio"": 0.5417, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 19, ""selected_run_end"": 26, ""selected_run_length"": 8, ""selected_run_score"": 84}",two_terminal_side_peak,,,631.0,941.0
,,,,,,10,Inductor,component:3:10.1,,,3,,horizontal,,,,,10.1,False,10.1:t2,ok,0.0,matched_preferred,[],N7,7,,,,,,,,,terminal:3:10.1:t2,Terminal,,N7,7,right,directional,directional_primary,"[698, 931, 737, 952]",706,941,,,,10.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 919, ""scan_end"": 959, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 941, ""anchor_offset_ratio"": 0.5417, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 19, ""selected_run_end"": 26, ""selected_run_length"": 8, ""selected_run_score"": 84}",two_terminal_side_peak,,,706.0,941.0
,,,,,,30,Variable_Resistor,component:3:30.1,,,3,,vertical,,,,,30.1,False,30.1:t1,ok,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:30.1:t1,Terminal,,N8,8,top,directional,directional_primary,"[651, 170, 664, 194]",657,188,,,,30.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 645, ""scan_end"": 697, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 657, ""anchor_offset_ratio"": 0.2742, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 7, ""selected_run_end"": 17, ""selected_run_length"": 11, ""selected_run_score"": 42}",two_terminal_side_peak,,,657.0,188.0
,,,,,,30,Variable_Resistor,component:3:30.1,,,3,,vertical,,,,,30.1,False,30.1:t2,ok,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:3:30.1:t2,Terminal,,N6,6,bottom,directional,directional_primary,"[651, 339, 664, 363]",657,344,,,,30.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 645, ""scan_end"": 697, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 657, ""anchor_offset_ratio"": 0.2742, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 7, ""selected_run_end"": 17, ""selected_run_length"": 11, ""selected_run_score"": 42}",two_terminal_side_peak,,,657.0,344.0
,,,,,,12,LED,component:3:12.1,,,3,,vertical,,,,,12.1,False,12.1:t1,ok,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:3:12.1:t1,Terminal,,N6,6,top,directional,directional_primary,"[651, 469, 664, 493]",657,487,,,,12.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 646, ""scan_end"": 700, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 657, ""anchor_offset_ratio"": 0.25, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 6, ""selected_run_end"": 16, ""selected_run_length"": 11, ""selected_run_score"": 42}",two_terminal_side_peak,,,657.0,487.0
,,,,,,12,LED,component:3:12.1,,,3,,vertical,,,,,12.1,False,12.1:t2,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:12.1:t2,Terminal,,N5,5,bottom,directional,directional_primary,"[651, 581, 664, 605]",657,586,,,,12.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 646, ""scan_end"": 700, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 657, ""anchor_offset_ratio"": 0.25, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 6, ""selected_run_end"": 16, ""selected_run_length"": 11, ""selected_run_score"": 42}",two_terminal_side_peak,,,657.0,586.0
,,,,,,9,GND,component:3:9.2,,,3,top,up,,,,,9.2,False,9.2:t1,ok,0.0,matched_preferred,[],N7,7,,,,,,,,,terminal:3:9.2:t1,Terminal,,N7,7,top,directional,directional_primary,"[732, 949, 745, 973]",738,967,,,,9.2:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 721, ""scan_end"": 755, ""scan_margin"": 3, ""probe_halfspan"": 5, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 738, ""anchor_offset_ratio"": 0.5, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 13, ""selected_run_end"": 21, ""selected_run_length"": 9, ""selected_run_score"": 42}",two_terminal_side_peak,,,738.0,967.0
,,,,,,15,Meter,component:3:15.2,,,3,,horizontal,,,,,15.2,False,15.2:t1,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:15.2:t1,Terminal,,N5,5,left,directional,directional_primary,"[681, 702, 710, 719]",703,710,,,,15.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,703.49,710.38
,,,,,,15,Meter,component:3:15.2,,,3,,horizontal,,,,,15.2,False,15.2:t2,ok,0.0,matched_preferred,[],N10,10,,,,,,,,,terminal:3:15.2:t2,Terminal,,N10,10,right,directional,directional_primary,"[768, 702, 797, 719]",774,710,,,,15.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,773.55,710.38
,,,,,,9,GND,component:3:9.3,,,3,right,right,,,,,9.3,False,9.3:t1,ok,1.0,matched_preferred,[],N10,10,,,,,,,,,terminal:3:9.3:t1,Terminal,,N10,10,right,directional,directional_primary,"[792, 810, 816, 823]",797,815,,,,9.3:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 788, ""scan_end"": 844, ""scan_margin"": 5, ""probe_halfspan"": 3, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 816, ""anchor_offset_ratio"": 0.5, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 27, ""selected_run_end"": 28, ""selected_run_length"": 2, ""selected_run_score"": 84}",two_terminal_side_peak,,,797.0,816.0
,,,,,,27,Thermistor,component:3:27.1,,,3,,vertical,,,,,27.1,False,27.1:t1,ok,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:27.1:t1,Terminal,,N8,8,top,directional,directional_primary,"[802, 180, 815, 204]",808,198,,,,27.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,807.82,198.3
,,,,,,27,Thermistor,component:3:27.1,,,3,,vertical,,,,,27.1,False,27.1:t2,ok,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:3:27.1:t2,Terminal,,N9,9,bottom,directional,directional_primary,"[802, 349, 815, 373]",808,354,,,,27.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,807.82,353.5
,,,,,,4,Capacitor,component:3:4.1,,,3,,vertical,,,,,4.1,False,4.1:t1,ok,1.0,matched_preferred,[],N9,9,,,,,,,,,terminal:3:4.1:t1,Terminal,,N9,9,top,directional,directional_primary,"[803, 472, 816, 496]",808,490,,,,4.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,809.14,490.21
,,,,,,4,Capacitor,component:3:4.1,,,3,,vertical,,,,,4.1,False,4.1:t2,ok,1.0,matched_preferred,[],N10,10,,,,,,,,,terminal:3:4.1:t2,Terminal,,N10,10,bottom,directional,directional_primary,"[803, 591, 816, 615]",808,596,,,,4.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,809.14,596.36
,,,,,,26,Terminal,component:3:26.1,,,3,,vertical,,,,,26.1,False,26.1:t1,ok,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:26.1:t1,Terminal,,N8,8,top,directional,directional_primary,"[953, 120, 966, 144]",959,138,,,,26.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,959.48,138.26
,,,,,,26,Terminal,component:3:26.1,,,3,,vertical,,,,,26.1,False,26.1:t2,ok,0.0,matched_preferred,[],N11,11,,,,,,,,,terminal:3:26.1:t2,Terminal,,N11,11,bottom,directional,directional_primary,"[953, 218, 966, 242]",959,223,,,,26.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,959.48,223.37
,,,,,,13,Lamp,component:3:13.1,,,3,,vertical,,,,,13.1,False,13.1:t1,ok,1.0,matched_preferred,[],N11,11,,,,,,,,,terminal:3:13.1:t1,Terminal,,N11,11,top,directional,directional_primary,"[954, 290, 967, 314]",959,308,,,,13.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,959.61,307.67
,,,,,,13,Lamp,component:3:13.1,,,3,,vertical,,,,,13.1,False,13.1:t2,ok,1.0,matched_preferred,[],N10,10,,,,,,,,,terminal:3:13.1:t2,Terminal,,N10,10,bottom,directional,directional_primary,"[954, 436, 967, 460]",959,441,,,,13.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,959.61,440.54
119,223,94,197,,,,,,,"[""2.1:t1"", ""25.1:t1""]",3,,,,,,,,,N1,,,,,,,,2,,,,,N1,1,net:3:N1,Net,208,,,,,,,,,,13,,,,,,,,,
119,491,283,945,,,,,,,"[""15.1:t2"", ""17.1:t1"", ""2.1:t2"", ""7.1:t1""]",3,,,,,,,,,N2,,,,,,,,4,,,,,N2,2,net:3:N2,Net,1468,,,,,,,,,,28,,,,,,,,,
304,452,99,268,,,,,,,"[""15.1:t1"", ""25.1:t2"", ""8.1:t1""]",3,,,,,,,,,N3,,,,,,,,3,,,,,N3,3,net:3:N3,Net,321,,,,,,,,,,15,,,,,,,,,
512,642,937,942,,,,,,,"[""10.1:t1"", ""7.1:t2""]",3,,,,,,,,,N4,,,,,,,,2,,,,,N4,4,net:3:N4,Net,132,,,,,,,,,,65,,,,,,,,,
551,711,570,754,,,,,,,"[""12.1:t2"", ""15.2:t1"", ""17.1:t2"", ""9.1:t1""]",3,,,,,,,,,N5,,,,,,,,4,,,,,N5,5,net:3:N5,Net,394,,,,,,,,,,43,,,,,,,,,
657,657,328,504,,,,,,,"[""12.1:t1"", ""30.1:t2""]",3,,,,,,,,,N6,,,,,,,,2,,,,,N6,6,net:3:N6,Net,177,,,,,,,,,,31,,,,,,,,,
695,741,937,983,,,,,,,"[""10.1:t2"", ""9.2:t1""]",3,,,,,,,,,N7,,,,,,,,2,,,,,N7,7,net:3:N7,Net,93,,,,,,,,,,66,,,,,,,,,
509,959,94,214,,,,,,,"[""26.1:t1"", ""27.1:t1"", ""30.1:t1"", ""8.1:t2""]",3,,,,,,,,,N8,,,,,,,,4,,,,,N8,8,net:3:N8,Net,743,,,,,,,,,,14,,,,,,,,,
808,809,338,507,,,,,,,"[""27.1:t2"", ""4.1:t1""]",3,,,,,,,,,N9,,,,,,,,2,,,,,N9,9,net:3:N9,Net,170,,,,,,,,,,32,,,,,,,,,
765,963,427,819,,,,,,,"[""13.1:t2"", ""15.2:t2"", ""4.1:t2"", ""9.3:t1""]",3,,,,,,,,,N10,,,,,,,,4,,,,,N10,10,net:3:N10,Net,780,,,,,,,,,,35,,,,,,,,,
959,963,206,323,,,,,,,"[""13.1:t1"", ""26.1:t2""]",3,,,,,,,,,N11,,,,,,,,2,,,,,N11,11,net:3:N11,Net,122,,,,,,,,,,20,,,,,,,,,
