bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
126.6,230.0,763.59,848.31,23,Signal_Source,,,,0.9251,,2,,vertical,,,,,23.1,,23.1,,,,,,,,,,,2,,,,component:2:23.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
149.36,208.17,285.1,406.6,8,Fuse,,,,0.8486,,2,,vertical,,,,,8.1,,8.1,,,,,,,,,,,2,,,,component:2:8.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
135.92,226.32,78.78,150.27,2,Battery,,,,0.8738,,2,,,,,,,2.1,,2.1,,,,,,,,,,,2,,,,component:2:2.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
159.94,225.65,523.71,632.06,25,Switch,,,,0.8759,,2,,vertical,,,,,25.1,,25.1,,,,,,,,,,,2,,,,component:2:25.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
348.01,434.63,122.15,219.04,12,LED,,,,0.8874,,2,,horizontal,,,,,12.1,,12.1,,,,,,,,,,,2,,,,component:2:12.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
339.6,470.07,661.18,714.56,14,Memristor,,,,0.8105,,2,,horizontal,,,,,14.1,,14.1,,,,,,,,,,,2,,,,component:2:14.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
357.34,452.98,419.14,481.02,29,Trim_Capacitor,,,,0.8505,,2,,horizontal,,,,,29.1,,29.1,,,,,,,,,,,2,,,,component:2:29.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
344.49,467.77,860.53,917.04,10,Inductor,,,,0.9063,,2,,horizontal,,,,,10.1,,10.1,,,,,,,,,,,2,,,,component:2:10.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
567.42,631.87,209.09,243.68,9,GND,,,,0.7629,,2,top,up,,,,,9.1,,9.1,,,,,,,,,,,1,,,,component:2:9.1,Component,,,,,,,,,,,,one_terminal,,,,,True,True,,
667.62,774.88,646.74,730.26,15,Meter,,,,0.9229,,2,,horizontal,,,,,15.1,,15.1,,,,,,,,,,,2,,,,component:2:15.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
667.4,775.39,409.54,493.63,13,Lamp,,,,0.9622,,2,,horizontal,,,,,13.1,,13.1,,,,,,,,,,,2,,,,component:2:13.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
693.03,755.34,865.31,925.31,7,Diode,,,,0.8001,,2,,horizontal,,,,,7.1,,7.1,,,,,,,,,,,2,,,,component:2:7.1,Component,,,,,,,,,,,,two_terminal,,,,,True,True,,
812.54,874.92,955.92,990.13,9,GND,,,,0.8058,,2,top,up,,,,,9.2,,9.2,,,,,,,,,,,1,,,,component:2:9.2,Component,,,,,,,,,,,,one_terminal,,,,,True,True,,
813.43,875.84,521.99,556.0,9,GND,,,,0.7763,,2,top,up,,,,,9.3,,9.3,,,,,,,,,,,1,,,,component:2:9.3,Component,,,,,,,,,,,,one_terminal,,,,,True,True,,
891.05,945.9,654.91,720.24,26,Terminal,,,,0.8442,,2,,left,,,,,26.1,,26.1,,,,,,,,,,,1,,,,component:2:26.1,Component,,,,,,,,,,,,variable_terminal,,,,,True,True,,
,,,,,,23,Signal_Source,component:2:23.1,,,2,,vertical,,,,,23.1,False,23.1:t1,ok,2.0,matched_preferred,[],N2,2,,,,,,,,,terminal:2:23.1:t1,Terminal,,N2,2,top,directional,directional_primary,"[172, 742, 185, 766]",176,760,,,,23.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,178.3,759.59
,,,,,,23,Signal_Source,component:2:23.1,,,2,,vertical,,,,,23.1,False,23.1:t2,ok,2.0,matched_preferred,[],N3,3,,,,,,,,,terminal:2:23.1:t2,Terminal,,N3,3,bottom,directional,directional_primary,"[172, 847, 185, 871]",176,852,,,,23.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,178.3,852.31
,,,,,,8,Fuse,component:2:8.1,,,2,,vertical,,,,,8.1,False,8.1:t1,ok,3.0,matched_preferred,[],N4,4,,,,,,,,,terminal:2:8.1:t1,Terminal,,N4,4,top,directional,directional_primary,"[173, 263, 186, 287]",176,281,,,,8.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,178.76,281.1
,,,,,,8,Fuse,component:2:8.1,,,2,,vertical,,,,,8.1,False,8.1:t2,ok,3.0,matched_preferred,[],N5,5,,,,,,,,,terminal:2:8.1:t2,Terminal,,N5,5,bottom,directional,directional_primary,"[173, 406, 186, 430]",176,411,,,,8.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,178.76,410.6
,,,,,,2,Battery,component:2:2.1,,,2,,,,,,,2.1,False,2.1:t1,ok,5.0,matched_preferred,[],N1,1,,,,,,,,,terminal:2:2.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[175, 57, 188, 81]",176,75,,,,2.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,181.12,74.78
,,,,,,2,Battery,component:2:2.1,,,2,,,,,,,2.1,False,2.1:t2,ok,5.0,matched_preferred,[],N4,4,,,,,,,,,terminal:2:2.1:t2,Terminal,,N4,4,bottom,directional,directional_primary,"[175, 149, 188, 173]",176,154,,,,2.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,181.12,154.27
,,,,,,25,Switch,component:2:25.1,,,2,,vertical,,,,,25.1,False,25.1:t1,ok,17.0,matched_single,"[""no_preferred_net_from_05"", ""matched_without_preferred_label"", ""used_fallback_search""]",N5,5,,,,,,,,,terminal:2:25.1:t1,Terminal,,,,top,circle,circle_fallback,"[163, 490, 224, 551]",176,520,,,,25.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,192.8,519.71
,,,,,,25,Switch,component:2:25.1,,,2,,vertical,,,,,25.1,False,25.1:t2,ok,17.0,matched_single,"[""no_preferred_net_from_05"", ""matched_without_preferred_label"", ""used_fallback_search""]",N2,2,,,,,,,,,terminal:2:25.1:t2,Terminal,,,,bottom,circle,circle_fallback,"[163, 606, 224, 667]",176,636,,,,25.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,192.8,636.06
,,,,,,12,LED,component:2:12.1,,,2,,horizontal,,,,,12.1,False,12.1:t1,ok,1.0,matched_preferred,[],N4,4,,,,,,,,,terminal:2:12.1:t1,Terminal,,N4,4,left,directional,directional_primary,"[326, 186, 350, 199]",344,191,,,,12.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 130, ""scan_end"": 211, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 192, ""anchor_offset_ratio"": 0.7216, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 57, ""selected_run_end"": 66, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,344.0,192.0
,,,,,,12,LED,component:2:12.1,,,2,,horizontal,,,,,12.1,False,12.1:t2,ok,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:2:12.1:t2,Terminal,,N6,6,right,directional,directional_primary,"[434, 186, 458, 199]",439,191,,,,12.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 130, ""scan_end"": 211, ""scan_margin"": 8, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 192, ""anchor_offset_ratio"": 0.7216, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 57, ""selected_run_end"": 66, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,439.0,192.0
,,,,,,14,Memristor,component:2:14.1,,,2,,horizontal,,,,,14.1,False,14.1:t1,ok,1.0,matched_preferred,[],N2,2,,,,,,,,,terminal:2:14.1:t1,Terminal,,N2,2,left,directional,directional_primary,"[318, 682, 342, 695]",336,687,,,,14.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,335.6,687.87
,,,,,,14,Memristor,component:2:14.1,,,2,,horizontal,,,,,14.1,False,14.1:t2,ok,1.0,matched_preferred,[],N8,8,,,,,,,,,terminal:2:14.1:t2,Terminal,,N8,8,right,directional,directional_primary,"[469, 682, 493, 695]",474,687,,,,14.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,474.07,687.87
,,,,,,29,Trim_Capacitor,component:2:29.1,,,2,,horizontal,,,,,29.1,False,29.1:t1,ok,1.0,matched_preferred,[],N5,5,,,,,,,,,terminal:2:29.1:t1,Terminal,,N5,5,left,directional,directional_primary,"[335, 444, 359, 457]",353,451,,,,29.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,353.34,450.08
,,,,,,29,Trim_Capacitor,component:2:29.1,,,2,,horizontal,,,,,29.1,False,29.1:t2,ok,1.0,matched_preferred,[],N7,7,,,,,,,,,terminal:2:29.1:t2,Terminal,,N7,7,right,directional,directional_primary,"[452, 444, 476, 457]",457,451,,,,29.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,456.98,450.08
,,,,,,10,Inductor,component:2:10.1,,,2,,horizontal,,,,,10.1,False,10.1:t1,ok,0.0,matched_preferred,[],N3,3,,,,,,,,,terminal:2:10.1:t1,Terminal,,N3,3,left,directional,directional_primary,"[310, 883, 349, 904]",340,893,,,,10.1:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 865, ""scan_end"": 913, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 893, ""anchor_offset_ratio"": 0.5714, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,340.0,893.0
,,,,,,10,Inductor,component:2:10.1,,,2,,horizontal,,,,,10.1,False,10.1:t2,ok,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:2:10.1:t2,Terminal,,N9,9,right,directional,directional_primary,"[464, 883, 503, 904]",472,893,,,,10.1:t2,t2,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 865, ""scan_end"": 913, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 893, ""anchor_offset_ratio"": 0.5714, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,472.0,893.0
,,,,,,9,GND,component:2:9.1,,,2,top,up,,,,,9.1,False,9.1:t1,ok,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:2:9.1:t1,Terminal,,N6,6,top,directional,directional_primary,"[594, 187, 607, 211]",599,205,,,,9.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,599.64,205.09
,,,,,,15,Meter,component:2:15.1,,,2,,horizontal,,,,,15.1,False,15.1:t1,ok,1.0,matched_preferred,[],N8,8,,,,,,,,,terminal:2:15.1:t1,Terminal,,N8,8,left,directional,directional_primary,"[642, 680, 671, 697]",664,687,,,,15.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,663.62,688.5
,,,,,,15,Meter,component:2:15.1,,,2,,horizontal,,,,,15.1,False,15.1:t2,ok,1.0,matched_preferred,[],N12,12,,,,,,,,,terminal:2:15.1:t2,Terminal,,N12,12,right,directional,directional_primary,"[773, 680, 802, 697]",779,687,,,,15.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,778.88,688.5
,,,,,,13,Lamp,component:2:13.1,,,2,,horizontal,,,,,13.1,False,13.1:t1,ok,1.0,matched_preferred,[],N7,7,,,,,,,,,terminal:2:13.1:t1,Terminal,,N7,7,left,directional,directional_primary,"[645, 446, 669, 459]",663,451,,,,13.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,663.4,451.59
,,,,,,13,Lamp,component:2:13.1,,,2,,horizontal,,,,,13.1,False,13.1:t2,ok,1.0,matched_preferred,[],N11,11,,,,,,,,,terminal:2:13.1:t2,Terminal,,N11,11,right,directional,directional_primary,"[774, 446, 798, 459]",779,451,,,,13.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,779.39,451.59
