bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,9,GND,component:3:9.1,,,3,top,up,,,,,9.1,False,9.1:t1,ok,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:9.1:t1,Terminal,,N1,1,top,directional,directional_primary,"[132, 841, 145, 865]",136,859,,,,9.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,137.84,859.41
,,,,,,23,Signal_Source,component:3:23.1,,,3,,vertical,,,,,23.1,False,23.1:t1,ok,2.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:23.1:t1,Terminal,,N2,2,top,directional,directional_primary,"[132, 674, 145, 698]",136,692,,,,23.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,138.03,691.63
,,,,,,23,Signal_Source,component:3:23.1,,,3,,vertical,,,,,23.1,False,23.1:t2,ok,2.0,matched_preferred,[],N1,1,,,,,,,,,terminal:3:23.1:t2,Terminal,,N1,1,bottom,directional,directional_primary,"[132, 794, 145, 818]",136,799,,,,23.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,138.03,799.18
,,,,,,4,Capacitor,component:3:4.1,,,3,,horizontal,,,,,4.1,False,4.1:t1,ok,0.0,matched_preferred,[],N2,2,,,,,,,,,terminal:3:4.1:t1,Terminal,,N2,2,left,directional,directional_primary,"[201, 548, 225, 561]",219,554,,,,4.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,219.04,554.38
,,,,,,4,Capacitor,component:3:4.1,,,3,,horizontal,,,,,4.1,False,4.1:t2,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:4.1:t2,Terminal,,N5,5,right,directional,directional_primary,"[313, 548, 337, 561]",318,554,,,,4.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,318.18,554.38
,,,,,,9,GND,component:3:9.2,,,3,top,up,,,,,9.2,False,9.2:t1,ok,2.0,matched_preferred,[],N4,4,,,,,,,,,terminal:3:9.2:t1,Terminal,,N4,4,top,directional,directional_primary,"[400, 827, 413, 851]",404,845,,,,9.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,405.64,844.56
,,,,,,22,Resistor,component:3:22.1,,,3,,vertical,,,,,22.1,False,22.1:t1,ok,2.0,matched_preferred,[],N3,3,,,,,,,,,terminal:3:22.1:t1,Terminal,,N3,3,top,directional,directional_primary,"[400, 296, 413, 320]",404,314,,,,22.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,406.36,314.3
,,,,,,22,Resistor,component:3:22.1,,,3,,vertical,,,,,22.1,False,22.1:t2,ok,2.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:22.1:t2,Terminal,,N5,5,bottom,directional,directional_primary,"[400, 475, 413, 499]",404,480,,,,22.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,406.36,479.67
,,,,,,22,Resistor,component:3:22.2,,,3,,vertical,,,,,22.2,False,22.2:t1,ok,3.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:22.2:t1,Terminal,,N5,5,top,directional,directional_primary,"[401, 609, 414, 633]",404,627,,,,22.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,407.24,627.49
,,,,,,22,Resistor,component:3:22.2,,,3,,vertical,,,,,22.2,False,22.2:t2,ok,3.0,matched_preferred,[],N4,4,,,,,,,,,terminal:3:22.2:t2,Terminal,,N4,4,bottom,directional,directional_primary,"[401, 789, 414, 813]",404,794,,,,22.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,407.24,794.44
,,,,,,18,NPN_Transistor,component:3:18.1,,,3,,left,,,,,18.1,False,18.1:t1,ok,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:3:18.1:t1,Terminal,,N5,5,left,directional,directional_primary,"[532, 548, 556, 561]",550,554,,,,18.1:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 514, ""scan_end"": 599, ""scan_margin"": 14, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 554, ""anchor_offset_ratio"": 0.4852, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 36, ""selected_run_end"": 45, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,550.0,554.0
,,,,,,18,NPN_Transistor,component:3:18.1,,,3,,left,,,,,18.1,False,18.1:t2,ok,1.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:18.1:t2,Terminal,,N8,8,top,directional,directional_primary,"[645, 450, 658, 474]",650,468,,,,18.1:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 620, ""scan_end"": 675, ""scan_margin"": 10, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 651, ""anchor_offset_ratio"": 0.7698, ""max_score"": 130, ""keep_threshold"": 110, ""selected_run_start"": 28, ""selected_run_end"": 34, ""selected_run_length"": 7, ""selected_run_score"": 130, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,651.0,468.0
,,,,,,18,NPN_Transistor,component:3:18.1,,,3,,left,,,,,18.1,False,18.1:t3,ok,1.0,matched_preferred,[],N9,9,,,,,,,,,terminal:3:18.1:t3,Terminal,,N9,9,bottom,directional,directional_primary,"[644, 640, 657, 664]",651,645,,,,18.1:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 620, ""scan_end"": 675, ""scan_margin"": 10, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 650, ""anchor_offset_ratio"": 0.7619, ""max_score"": 94, ""keep_threshold"": 80, ""selected_run_start"": 27, ""selected_run_end"": 34, ""selected_run_length"": 8, ""selected_run_score"": 93, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,650.0,645.0
,,,,,,22,Resistor,component:3:22.3,,,3,,vertical,,,,,22.3,False,22.3:t1,ok,1.0,matched_preferred,[],N9,9,,,,,,,,,terminal:3:22.3:t1,Terminal,,N9,9,top,directional,directional_primary,"[643, 677, 656, 701]",650,695,,,,22.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,649.22,695.23
,,,,,,22,Resistor,component:3:22.3,,,3,,vertical,,,,,22.3,False,22.3:t2,ok,2.0,matched_preferred,[],N6,6,,,,,,,,,terminal:3:22.3:t2,Terminal,,N6,6,bottom,directional,directional_primary,"[643, 857, 656, 881]",651,862,,,,22.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,649.22,862.14
,,,,,,22,Resistor,component:3:22.4,,,3,,vertical,,,,,22.4,False,22.4:t1,ok,0.0,matched_preferred,[],N7,7,,,,,,,,,terminal:3:22.4:t1,Terminal,,N7,7,top,directional,directional_primary,"[645, 226, 658, 250]",651,244,,,,22.4:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,650.62,244.34
,,,,,,22,Resistor,component:3:22.4,,,3,,vertical,,,,,22.4,False,22.4:t2,ok,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:22.4:t2,Terminal,,N8,8,bottom,directional,directional_primary,"[645, 408, 658, 432]",651,413,,,,22.4:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,650.62,412.54
,,,,,,9,GND,component:3:9.3,,,3,top,up,,,,,9.3,False,9.3:t1,ok,2.0,matched_preferred,[],N6,6,,,,,,,,,terminal:3:9.3:t1,Terminal,,N6,6,top,directional,directional_primary,"[646, 898, 659, 922]",650,916,,,,9.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,651.89,915.67
,,,,,,4,Capacitor,component:3:4.2,,,3,,horizontal,,,,,4.2,False,4.2:t1,ok,2.0,matched_preferred,[],N8,8,,,,,,,,,terminal:3:4.2:t1,Terminal,,N8,8,left,directional,directional_primary,"[723, 451, 747, 464]",741,455,,,,4.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,740.7,456.78
,,,,,,4,Capacitor,component:3:4.2,,,3,,horizontal,,,,,4.2,False,4.2:t2,ok,2.0,matched_preferred,[],N11,11,,,,,,,,,terminal:3:4.2:t2,Terminal,,N11,11,right,directional,directional_primary,"[823, 451, 847, 464]",828,455,,,,4.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,828.1,456.78
,,,,,,4,Capacitor,component:3:4.3,,,3,,horizontal,,,,,4.3,False,4.3:t1,ok,3.0,matched_preferred,[],N9,9,,,,,,,,,terminal:3:4.3:t1,Terminal,,N9,9,left,directional,directional_primary,"[727, 652, 751, 665]",745,661,,,,4.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,745.0,657.73
,,,,,,4,Capacitor,component:3:4.3,,,3,,horizontal,,,,,4.3,False,4.3:t2,ok,3.0,matched_preferred,[],N10,10,,,,,,,,,terminal:3:4.3:t2,Terminal,,N10,10,right,directional,directional_primary,"[827, 652, 851, 665]",832,661,,,,4.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,831.6,657.73
124,151,786,876,,,,,,,"[""23.1:t2"", ""9.1:t1""]",3,,,,,,,,,N1,,,,,,,,2,,,,,N1,1,net:3:N1,Net,117,,,,,,,,,,47,,,,,,,,,
120,235,552,702,,,,,,,"[""23.1:t1"", ""4.1:t1""]",3,,,,,,,,,N2,,,,,,,,2,,,,,N2,2,net:3:N2,Net,281,,,,,,,,,,24,,,,,,,,,
394,411,161,330,,,,,,,"[""22.1:t1""]",3,,,,,,,,,N3,,,,,,,,1,,,,,N3,3,net:3:N3,Net,189,,,,,,,,,,5,,,,,,,,,
404,406,777,862,,,,,,,"[""22.2:t2"", ""9.2:t1""]",3,,,,,,,,,N4,,,,,,,,2,,,,,N4,4,net:3:N4,Net,86,,,,,,,,,,46,,,,,,,,,
302,566,463,643,,,,,,,"[""18.1:t1"", ""22.1:t2"", ""22.2:t1"", ""4.1:t2""]",3,,,,,,,,,N5,,,,,,,,4,,,,,N5,5,net:3:N5,Net,457,,,,,,,,,,22,,,,,,,,,
650,652,847,932,,,,,,,"[""22.3:t2"", ""9.3:t1""]",3,,,,,,,,,N6,,,,,,,,2,,,,,N6,6,net:3:N6,Net,86,,,,,,,,,,49,,,,,,,,,
644,660,161,259,,,,,,,"[""22.4:t1""]",3,,,,,,,,,N7,,,,,,,,1,,,,,N7,7,net:3:N7,Net,116,,,,,,,,,,6,,,,,,,,,
643,756,396,482,,,,,,,"[""18.1:t2"", ""22.4:t2"", ""4.2:t1""]",3,,,,,,,,,N8,,,,,,,,3,,,,,N8,8,net:3:N8,Net,204,,,,,,,,,,15,,,,,,,,,
644,763,630,711,,,,,,,"[""18.1:t3"", ""22.3:t1"", ""4.3:t1""]",3,,,,,,,,,N9,,,,,,,,3,,,,,N9,9,net:3:N9,Net,201,,,,,,,,,,25,,,,,,,,,
815,876,655,668,,,,,,,"[""4.3:t2""]",3,,,,,,,,,N10,,,,,,,,1,,,,,N10,10,net:3:N10,Net,75,,,,,,,,,,28,,,,,,,,,
813,882,447,460,,,,,,,"[""4.2:t2""]",3,,,,,,,,,N11,,,,,,,,1,,,,,N11,11,net:3:N11,Net,83,,,,,,,,,,18,,,,,,,,,
