time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),@ddiode7_1[id]
0.00097428,6.26950947e-26,-9.0,3.15419579e-17,3.15419579e-17,-9.08869965e-17,3.15419718e-17,3.15419576e-17,3.15419552e-17,1.26414133e-28
0.00097528,-1.01401712e-25,-9.0,3.15421006e-17,3.15421006e-17,-9.08868538e-17,3.15421146e-17,3.15421004e-17,3.15420979e-17,1.2641399e-28
0.00097628,2.94882601e-26,-9.0,3.15419579e-17,3.15419579e-17,-9.08869965e-17,3.15419718e-17,3.15419576e-17,3.15419551e-17,1.26414133e-28
0.00097728,7.45941312e-26,-9.0,3.15419579e-17,3.15419579e-17,-9.08869965e-17,3.15419718e-17,3.15419576e-17,3.15419551e-17,1.26414133e-28
0.00097828,-9.73009425e-26,-9.0,3.15422434e-17,3.15422434e-17,-9.08867109e-17,3.15422574e-17,3.15422432e-17,3.15422407e-17,1.26413848e-28
0.00097928,1.3861303e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421146e-17,3.15421004e-17,3.15420979e-17,1.26413991e-28
0.00098028,8.46995938e-26,-9.0,3.15419578e-17,3.15419578e-17,-9.08869965e-17,3.15419718e-17,3.15419576e-17,3.15419551e-17,1.26414133e-28
0.00098128,-9.08609655e-26,-9.0,3.15419578e-17,3.15419578e-17,-9.08869966e-17,3.15419717e-17,3.15419576e-17,3.15419551e-17,1.26414133e-28
0.00098228,-2.09862398e-27,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421146e-17,3.15421004e-17,3.15420979e-17,1.26413991e-28
0.00098328,9.27689293e-26,-9.0,3.15422434e-17,3.15422434e-17,-9.08867109e-17,3.15422574e-17,3.15422432e-17,3.15422407e-17,1.26413848e-28
0.00098428,-8.22368784e-26,-9.0,3.15419578e-17,3.15419578e-17,-9.08869966e-17,3.15419717e-17,3.15419575e-17,3.1541955e-17,1.26414133e-28
0.00098528,-1.80081826e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421004e-17,3.15420979e-17,1.2641399e-28
0.00098628,9.86080456e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421146e-17,3.15421004e-17,3.15420979e-17,1.26413991e-28
0.00098728,-7.16355152e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00098828,-3.34849219e-26,-9.0,3.15419578e-17,3.15419578e-17,-9.08869965e-17,3.15419717e-17,3.15419575e-17,3.1541955e-17,1.26414133e-28
0.00098928,1.02076373e-25,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421004e-17,3.15420978e-17,1.26413991e-28
0.00099028,-5.9311709e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00099128,-4.81566578e-26,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00099228,1.03090417e-25,-9.0,3.15419578e-17,3.15419578e-17,-9.08869965e-17,3.15419717e-17,3.15419575e-17,3.1541955e-17,1.26414133e-28
0.00099328,-4.55618828e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00099428,-6.16704513e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00099528,1.01625909e-25,-9.0,3.15421006e-17,3.15421006e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.26413991e-28
0.00099628,-3.0716739e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.2641399e-28
0.00099728,-7.3701529e-26,-9.0,3.15422433e-17,3.15422433e-17,-9.08867109e-17,3.15422573e-17,3.15422431e-17,3.15422405e-17,1.26413848e-28
0.00099828,9.77180369e-26,-9.0,3.15419577e-17,3.15419577e-17,-9.08869965e-17,3.15419717e-17,3.15419575e-17,3.1541955e-17,1.26414133e-28
0.00099928,-1.51331019e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421003e-17,3.15420977e-17,1.26413991e-28
0.00100028,-8.39605794e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421003e-17,3.15420977e-17,1.2641399e-28
0.00100128,9.14608812e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421145e-17,3.15421003e-17,3.15420978e-17,1.26413991e-28
0.00100228,8.14251749e-28,-9.0,3.15419577e-17,3.15419577e-17,-9.08869965e-17,3.15419716e-17,3.15419575e-17,3.15419549e-17,1.26414133e-28
0.00100328,-9.22010178e-26,-9.0,3.15422433e-17,3.15422433e-17,-9.08867109e-17,3.15422572e-17,3.1542243e-17,3.15422405e-17,1.26413848e-28
0.00100428,8.30049073e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421003e-17,3.15420977e-17,1.26413991e-28
0.00100528,1.67418471e-26,-9.0,3.15419577e-17,3.15419577e-17,-9.08869965e-17,3.15419716e-17,3.15419574e-17,3.15419549e-17,1.26414133e-28
0.00100628,-9.82248001e-26,-9.0,3.15419576e-17,3.15419576e-17,-9.08869966e-17,3.15419716e-17,3.15419574e-17,3.15419549e-17,1.26414133e-28
0.00100728,7.25535897e-26,-9.0,3.15422433e-17,3.15422433e-17,-9.08867109e-17,3.15422572e-17,3.15422431e-17,3.15422405e-17,1.26413848e-28
0.00100828,3.2267023e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421002e-17,3.15420977e-17,1.26413991e-28
0.00100928,-1.01887411e-25,-9.0,3.15419576e-17,3.15419576e-17,-9.08869966e-17,3.15419716e-17,3.15419574e-17,3.15419548e-17,1.26414133e-28
0.00101028,6.03578642e-26,-9.0,3.15419577e-17,3.15419577e-17,-9.08869965e-17,3.15419716e-17,3.15419574e-17,3.15419549e-17,1.26414133e-28
0.00101128,4.70167174e-26,-9.0,3.15421005e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421002e-17,3.15420977e-17,1.26413991e-28
0.00101228,-1.03100211e-25,-9.0,3.15422432e-17,3.15422432e-17,-9.08867109e-17,3.15422572e-17,3.1542243e-17,3.15422404e-17,1.26413848e-28
0.00101328,4.67106346e-26,-9.0,3.15419576e-17,3.15419576e-17,-9.08869965e-17,3.15419716e-17,3.15419574e-17,3.15419548e-17,1.26414133e-28
0.00101428,6.06359454e-26,-9.0,3.15421004e-17,3.15421005e-17,-9.08868537e-17,3.15421144e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00101528,-1.01834129e-25,-9.0,3.15421004e-17,3.15421004e-17,-9.08868538e-17,3.15421143e-17,3.15421002e-17,3.15420976e-17,1.2641399e-28
0.00101628,3.19405155e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421144e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00101728,7.27972247e-26,-9.0,3.15419576e-17,3.15419576e-17,-9.08869965e-17,3.15419716e-17,3.15419574e-17,3.15419548e-17,1.26414133e-28
0.00101828,-9.81197906e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420976e-17,1.2641399e-28
0.00101928,1.64025849e-26,-9.0,3.15419576e-17,3.15419576e-17,-9.08869965e-17,3.15419715e-17,3.15419574e-17,3.15419548e-17,1.26414133e-28
0.00102028,8.32083497e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421144e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00102128,-9.20464671e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420975e-17,1.2641399e-28
0.00102228,4.7023674e-28,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00102328,9.16189791e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00102428,-8.37602897e-26,-9.0,3.15419575e-17,3.15419575e-17,-9.08869966e-17,3.15419715e-17,3.15419573e-17,3.15419547e-17,1.26414133e-28
0.00102528,-1.54732411e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420975e-17,1.26413991e-28
0.00102628,9.78269444e-26,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421002e-17,3.15420976e-17,1.26413991e-28
0.00102728,-7.34604368e-26,-9.0,3.15419575e-17,3.15419575e-17,-9.08869966e-17,3.15419715e-17,3.15419573e-17,3.15419547e-17,1.26414133e-28
0.00102828,-3.1044709e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420975e-17,1.2641399e-28
0.00102928,1.01682971e-25,-9.0,3.15421004e-17,3.15421004e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420975e-17,1.26413991e-28
0.00103028,-6.1394376e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421143e-17,3.15421001e-17,3.15420975e-17,1.2641399e-28
0.00103128,-4.58699743e-26,-9.0,3.15419575e-17,3.15419575e-17,-9.08869965e-17,3.15419714e-17,3.15419573e-17,3.15419547e-17,1.26414133e-28
0.00103228,1.03094445e-25,-9.0,3.15422432e-17,3.15422432e-17,-9.08867109e-17,3.15422571e-17,3.15422429e-17,3.15422403e-17,1.26413848e-28
0.00103328,-4.78521961e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421001e-17,3.15420975e-17,1.2641399e-28
0.00103428,-5.95926122e-26,-9.0,3.15419575e-17,3.15419575e-17,-9.08869965e-17,3.15419714e-17,3.15419573e-17,3.15419546e-17,1.26414133e-28
0.00103528,1.02027266e-25,-9.0,3.15419575e-17,3.15419575e-17,-9.08869965e-17,3.15419715e-17,3.15419573e-17,3.15419547e-17,1.26414133e-28
0.00103628,-3.31592839e-26,-9.0,3.15422431e-17,3.15422431e-17,-9.08867109e-17,3.1542257e-17,3.15422429e-17,3.15422402e-17,1.26413848e-28
0.00103728,-7.18824308e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.2641399e-28
0.00103828,9.85067121e-26,-9.0,3.15418147e-17,3.15418147e-17,-9.08871393e-17,3.15418286e-17,3.15418145e-17,3.15418118e-17,1.26414276e-28
0.00103928,-1.76691374e-26,-9.0,3.15419575e-17,3.15419575e-17,-9.08869965e-17,3.15419714e-17,3.15419572e-17,3.15419546e-17,1.26414133e-28
0.00104028,-8.24436957e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.2641399e-28
0.00104128,9.26179835e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421001e-17,3.15420974e-17,1.26413991e-28
0.00104228,-1.75456323e-27,-9.0,3.15419575e-17,3.15419575e-17,-9.08869965e-17,3.15419714e-17,3.15419572e-17,3.15419546e-17,1.26414133e-28
0.00104328,-9.10229058e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.2641399e-28
0.00104428,8.45027314e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.26413991e-28
0.00104528,1.42022208e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.26413991e-28
0.00104628,-9.74138412e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420973e-17,1.2641399e-28
0.00104728,7.43558166e-26,-9.0,3.15421003e-17,3.15421003e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.26413991e-28
0.00104828,2.98176443e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.26413991e-28
0.00104928,-1.01462766e-25,-9.0,3.15421002e-17,3.15421002e-17,-9.08868538e-17,3.15421141e-17,3.15421e-17,3.15420973e-17,1.2641399e-28
0.00105028,6.24212337e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420974e-17,1.26413991e-28
0.00105128,4.47162617e-26,-9.0,3.1542243e-17,3.1542243e-17,-9.08867109e-17,3.1542257e-17,3.15422428e-17,3.15422401e-17,1.26413848e-28
0.00105228,-1.03072473e-25,-9.0,3.15419574e-17,3.15419574e-17,-9.08869966e-17,3.15419713e-17,3.15419571e-17,3.15419545e-17,1.26414133e-28
0.00105328,4.89858623e-26,-9.0,3.15419574e-17,3.15419574e-17,-9.08869965e-17,3.15419713e-17,3.15419572e-17,3.15419545e-17,1.26414133e-28
0.00105428,5.85399827e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421142e-17,3.15421e-17,3.15420973e-17,1.26413991e-28
0.00105528,-1.02203976e-25,-9.0,3.15421002e-17,3.15421002e-17,-9.08868538e-17,3.15421141e-17,3.15420999e-17,3.15420973e-17,1.2641399e-28
0.00105628,3.4372631e-26,-9.0,3.15419574e-17,3.15419574e-17,-9.08869965e-17,3.15419713e-17,3.15419572e-17,3.15419545e-17,1.26414133e-28
0.00105728,7.0956078e-26,-9.0,3.15419574e-17,3.15419574e-17,-9.08869965e-17,3.15419713e-17,3.15419572e-17,3.15419545e-17,1.26414133e-28
0.00105828,-9.88780643e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.2641399e-28
0.00105928,1.89331953e-26,-9.0,3.1542243e-17,3.1542243e-17,-9.08867109e-17,3.15422569e-17,3.15422428e-17,3.15422401e-17,1.26413848e-28
0.00106028,8.16659563e-26,-9.0,3.15419574e-17,3.15419574e-17,-9.08869965e-17,3.15419713e-17,3.15419571e-17,3.15419545e-17,1.26414133e-28
0.00106128,-9.31750257e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.2641399e-28
0.00106228,3.03870455e-27,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.26413991e-28
0.00106328,9.04124748e-26,-9.0,3.15419574e-17,3.15419574e-17,-9.08869965e-17,3.15419713e-17,3.15419571e-17,3.15419544e-17,1.26414133e-28
0.00106428,-8.52319154e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869966e-17,3.15419712e-17,3.15419571e-17,3.15419544e-17,1.26414133e-28
0.00106528,-1.29288233e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.26413991e-28
0.00106628,9.69854429e-26,-9.0,3.15421002e-17,3.15421002e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.26413991e-28
0.00106728,-7.52398532e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869966e-17,3.15419712e-17,3.15419571e-17,3.15419544e-17,1.26414133e-28
0.00106828,-2.85856282e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869965e-17,3.15419712e-17,3.15419571e-17,3.15419544e-17,1.26414133e-28
0.00106928,1.0122688e-25,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.26413991e-28
0.00107028,-6.34387562e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.1542114e-17,3.15420999e-17,3.15420972e-17,1.2641399e-28
0.00107128,-4.35553755e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869965e-17,3.15419712e-17,3.15419571e-17,3.15419543e-17,1.26414133e-28
0.00107228,1.03034572e-25,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.15421141e-17,3.15420999e-17,3.15420972e-17,1.26413991e-28
0.00107328,-5.01123453e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.1542114e-17,3.15420998e-17,3.15420971e-17,1.2641399e-28
0.00107428,-5.74779866e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869965e-17,3.15419712e-17,3.1541957e-17,3.15419543e-17,1.26414133e-28
0.00107528,1.02365008e-25,-9.0,3.15419573e-17,3.15419573e-17,-9.08869965e-17,3.15419712e-17,3.15419571e-17,3.15419544e-17,1.26414133e-28
0.00107628,-3.55810198e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.1542114e-17,3.15420998e-17,3.15420971e-17,1.2641399e-28
0.00107728,-7.00185027e-26,-9.0,3.15422429e-17,3.15422429e-17,-9.08867109e-17,3.15422568e-17,3.15422426e-17,3.15422399e-17,1.26413848e-28
0.00107828,9.92340919e-26,-9.0,3.15419573e-17,3.15419573e-17,-9.08869965e-17,3.15419712e-17,3.1541957e-17,3.15419543e-17,1.26414133e-28
0.00107928,-2.0194432e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419712e-17,3.1541957e-17,3.15419543e-17,1.26414133e-28
0.00108028,-8.08754051e-26,-9.0,3.15421e-17,3.15421e-17,-9.08868537e-17,3.1542114e-17,3.15420998e-17,3.15420971e-17,1.2641399e-28
0.00108128,9.37175794e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.1542114e-17,3.15420998e-17,3.15420971e-17,1.26413991e-28
0.00108228,-4.32248648e-27,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419712e-17,3.1541957e-17,3.15419543e-17,1.26414133e-28
0.00108328,-8.97880261e-26,-9.0,3.15421e-17,3.15421e-17,-9.08868537e-17,3.15421139e-17,3.15420998e-17,3.15420971e-17,1.2641399e-28
0.00108428,8.59480367e-26,-9.0,3.15421001e-17,3.15421001e-17,-9.08868537e-17,3.1542114e-17,3.15420998e-17,3.15420971e-17,1.26413991e-28
0.00108528,1.16533552e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419712e-17,3.1541957e-17,3.15419543e-17,1.26414133e-28
0.00108628,-9.65420478e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869966e-17,3.15419711e-17,3.1541957e-17,3.15419542e-17,1.26414133e-28
0.00108728,7.61123069e-26,-9.0,3.15422428e-17,3.15422428e-17,-9.08867109e-17,3.15422568e-17,3.15422426e-17,3.15422399e-17,1.26413848e-28
0.00108828,2.73490733e-26,-9.0,3.15421e-17,3.15421e-17,-9.08868537e-17,3.15421139e-17,3.15420998e-17,3.1542097e-17,1.26413991e-28
0.00108928,-1.00975265e-25,-9.0,3.15419572e-17,3.15419572e-17,-9.08869966e-17,3.15419711e-17,3.15419569e-17,3.15419542e-17,1.26414133e-28
0.00109028,6.44465901e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419711e-17,3.1541957e-17,3.15419542e-17,1.26414133e-28
0.00109128,4.23876197e-26,-9.0,3.15422428e-17,3.15422428e-17,-9.08867109e-17,3.15422567e-17,3.15422426e-17,3.15422398e-17,1.26413848e-28
0.00109228,-1.02980686e-25,-9.0,3.15422428e-17,3.15422428e-17,-9.08867109e-17,3.15422567e-17,3.15422425e-17,3.15422398e-17,1.26413848e-28
0.00109328,5.12310014e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419711e-17,3.1541957e-17,3.15419542e-17,1.26414133e-28
0.00109428,5.64070163e-26,-9.0,3.15421e-17,3.15421e-17,-9.08868537e-17,3.15421139e-17,3.15420998e-17,3.1542097e-17,1.26413991e-28
0.00109528,-1.02509943e-25,-9.0,3.15422428e-17,3.15422428e-17,-9.08867109e-17,3.15422567e-17,3.15422425e-17,3.15422398e-17,1.26413848e-28
0.00109628,3.67837288e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419711e-17,3.15419569e-17,3.15419542e-17,1.26414133e-28
0.00109728,6.90700655e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419711e-17,3.15419569e-17,3.15419542e-17,1.26414133e-28
0.00109828,-9.95745852e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421139e-17,3.15420997e-17,3.15420969e-17,1.2641399e-28
0.00109928,2.14524086e-26,-9.0,3.15422428e-17,3.15422428e-17,-9.08867109e-17,3.15422567e-17,3.15422425e-17,3.15422398e-17,1.26413848e-28
0.00110028,8.00722833e-26,-9.0,3.15419572e-17,3.15419572e-17,-9.08869965e-17,3.15419711e-17,3.15419569e-17,3.15419542e-17,1.26414133e-28
0.00110128,-9.42455174e-26,-9.0,3.15419571e-17,3.15419571e-17,-9.08869966e-17,3.1541971e-17,3.15419569e-17,3.15419541e-17,1.26414133e-28
0.00110228,5.60564389e-27,-9.0,3.15422427e-17,3.15422427e-17,-9.08867109e-17,3.15422567e-17,3.15422425e-17,3.15422397e-17,1.26413848e-28
0.00110328,8.91495092e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421139e-17,3.15420997e-17,3.15420969e-17,1.26413991e-28
0.00110428,-8.66508163e-26,-9.0,3.15419571e-17,3.15419571e-17,-9.08869966e-17,3.1541971e-17,3.15419569e-17,3.15419541e-17,1.26414133e-28
0.00110528,-1.03759997e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421138e-17,3.15420997e-17,3.15420969e-17,1.26413991e-28
0.00110628,9.60836152e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421139e-17,3.15420997e-17,3.15420969e-17,1.26413991e-28
0.00110728,-7.69728335e-26,-9.0,3.15419571e-17,3.15419571e-17,-9.08869966e-17,3.1541971e-17,3.15419568e-17,3.15419541e-17,1.26414133e-28
0.00110828,-2.6108436e-26,-9.0,3.15418143e-17,3.15418143e-17,-9.08871393e-17,3.15418282e-17,3.1541814e-17,3.15418113e-17,1.26414276e-28
0.00110928,1.00707887e-25,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421138e-17,3.15420997e-17,3.15420969e-17,1.26413991e-28
0.00111028,-6.54440649e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.2641399e-28
0.00111128,-4.1213395e-26,-9.0,3.15419571e-17,3.15419571e-17,-9.08869965e-17,3.1541971e-17,3.15419568e-17,3.1541954e-17,1.26414133e-28
0.00111228,1.02910736e-25,-9.0,3.15419571e-17,3.15419571e-17,-9.08869965e-17,3.1541971e-17,3.15419569e-17,3.15419541e-17,1.26414133e-28
0.00111328,-5.23417271e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.2641399e-28
0.00111428,-5.53272953e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.2641399e-28
0.00111528,1.02639176e-25,-9.0,3.15419571e-17,3.15419571e-17,-9.08869965e-17,3.1541971e-17,3.15419568e-17,3.1541954e-17,1.26414133e-28
0.00111628,-3.79810986e-26,-9.0,3.1541957e-17,3.1541957e-17,-9.08869965e-17,3.1541971e-17,3.15419568e-17,3.1541954e-17,1.26414133e-28
0.00111728,-6.81108126e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.2641399e-28
0.00111828,9.9900071e-26,-9.0,3.15420999e-17,3.15420999e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.26413991e-28
0.00111928,-2.27075258e-26,-9.0,3.1541957e-17,3.1541957e-17,-9.08869965e-17,3.15419709e-17,3.15419568e-17,3.1541954e-17,1.26414133e-28
0.00112028,-7.92568455e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420968e-17,1.2641399e-28
0.00112128,9.47592755e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.26413991e-28
0.00112228,-6.88797049e-27,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420968e-17,1.26413991e-28
0.00112328,-8.84975561e-26,-9.0,3.1541957e-17,3.1541957e-17,-9.08869966e-17,3.15419709e-17,3.15419567e-17,3.15419539e-17,1.26414133e-28
0.00112428,8.73403142e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421138e-17,3.15420996e-17,3.15420968e-17,1.26413991e-28
0.00112528,9.09734241e-27,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420967e-17,1.26413991e-28
0.00112628,-9.56107175e-26,-9.0,3.1541957e-17,3.1541957e-17,-9.08869966e-17,3.15419709e-17,3.15419567e-17,3.15419539e-17,1.26414133e-28
0.00112728,7.78215117e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420967e-17,1.26413991e-28
0.00112828,2.48639606e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420967e-17,1.26413991e-28
0.00112928,-1.00425132e-25,-9.0,3.15420997e-17,3.15420997e-17,-9.08868538e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.2641399e-28
0.00113028,6.64316142e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420996e-17,3.15420967e-17,1.26413991e-28
0.00113128,4.00327558e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.26413991e-28
0.00113228,-1.02825028e-25,-9.0,3.15420997e-17,3.15420997e-17,-9.08868538e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.2641399e-28
0.00113328,5.34444708e-26,-9.0,3.1541957e-17,3.1541957e-17,-9.08869965e-17,3.15419709e-17,3.15419567e-17,3.15419539e-17,1.26414133e-28
0.00113428,5.42391659e-26,-9.0,3.15420998e-17,3.15420998e-17,-9.08868537e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.26413991e-28
0.00113528,-1.02752731e-25,-9.0,3.15420997e-17,3.15420997e-17,-9.08868538e-17,3.15421136e-17,3.15420995e-17,3.15420966e-17,1.2641399e-28
0.00113628,3.91723879e-26,-9.0,3.15420997e-17,3.15420997e-17,-9.08868537e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.26413991e-28
0.00113728,6.71414695e-26,-9.0,3.15420997e-17,3.15420997e-17,-9.08868537e-17,3.15421137e-17,3.15420995e-17,3.15420967e-17,1.26413991e-28
0.00113828,-1.00210159e-25,-9.0,3.15419569e-17,3.15419569e-17,-9.08869966e-17,3.15419708e-17,3.15419567e-17,3.15419538e-17,1.26414133e-28
